,DATE,Month,Day,NA_Correction,MaxTemp,MinTemp,MeanTemp,RainPrecip,SnowPrecip,Wind,CO,NO2,O3,PM10,PM25,CO_LEVEL,NO2_LEVEL,O3_LEVEL,PM10_LEVEL,PM25_LEVEL,AQI,AQI_LEVEL
2756,2021-07-24,7,Saturday,False,34.8,19.0,27.8,0.0,0.0,19.5,0.5,14.2,0.077,33.0,19.2,Good,Good,Unhealthy for Sensitive Groups,Good,Moderate,122,Unhealthy for Sensitive Groups
2757,2021-07-25,7,Sunday,False,34.6,19.5,27.9,0.0,0.0,14.2,0.5,17.5,0.076,46.0,29.7,Good,Good,Unhealthy for Sensitive Groups,Good,Moderate,118,Unhealthy for Sensitive Groups
2758,2021-07-26,7,Monday,False,34.4,20.3,27.5,0.0,0.0,12.6,0.5,14.2,0.069,36.0,19.4,Good,Good,Moderate,Good,Moderate,97,Moderate
2759,2021-07-27,7,Tuesday,False,31.8,20.4,26.2,0.0,0.0,10.5,0.2,9.8,0.058,16.0,6.5,Good,Good,Moderate,Good,Good,61,Moderate
2760,2021-07-28,7,Wednesday,False,31.8,21.0,26.8,0.1,0.0,10.7,0.2,13.5,0.059,22.0,5.1,Good,Good,Moderate,Good,Good,64,Moderate
2761,2021-07-29,7,Thursday,False,31.6,18.7,25.8,0.1,0.0,13.4,0.2,10.1,0.074,24.0,6.4,Good,Good,Unhealthy for Sensitive Groups,Good,Good,111,Unhealthy for Sensitive Groups
2762,2021-07-30,7,Friday,False,29.8,19.6,25.2,0.5,0.0,10.4,0.2,13.2,0.064,10.0,3.4,Good,Good,Moderate,Good,Good,80,Moderate
2763,2021-07-31,7,Saturday,False,30.9,19.0,24.7,6.7,0.0,16.5,0.2,11.0,0.063,11.0,3.8,Good,Good,Moderate,Good,Good,77,Moderate
2764,2021-08-01,8,Sunday,False,29.9,18.6,23.5,6.9,0.0,10.9,0.2,6.2,0.062,6.0,2.6,Good,Good,Moderate,Good,Good,74,Moderate
2765,2021-08-02,8,Monday,False,27.1,17.9,22.3,0.5,0.0,10.8,0.2,11.7,0.042,7.0,2.9,Good,Good,Good,Good,Good,39,Good
2766,2021-08-03,8,Tuesday,False,30.3,15.5,23.1,0.2,0.0,18.0,0.2,13.0,0.068,21.0,8.8,Good,Good,Moderate,Good,Good,93,Moderate
2767,2021-08-04,8,Wednesday,False,32.4,16.5,25.0,0.0,0.0,11.0,0.3,16.6,0.065,31.0,16.4,Good,Good,Moderate,Good,Moderate,84,Moderate
2768,2021-08-05,8,Thursday,False,35.4,17.4,27.9,0.0,0.0,11.5,0.3,13.8,0.063,27.0,12.6,Good,Good,Moderate,Good,Moderate,77,Moderate
2769,2021-08-06,8,Friday,False,28.6,18.6,25.0,0.0,0.0,15.6,0.7,8.7,0.057,112.0,52.7,Good,Good,Moderate,Moderate,Unhealthy for Sensitive Groups,143,Unhealthy for Sensitive Groups
2770,2021-08-07,8,Saturday,False,28.4,14.9,22.3,0.0,0.0,9.8,0.5,14.0,0.081,68.0,44.1,Good,Good,Unhealthy for Sensitive Groups,Moderate,Unhealthy for Sensitive Groups,136,Unhealthy for Sensitive Groups
2771,2021-08-08,8,Sunday,False,34.0,16.4,25.7,0.0,0.0,14.8,0.5,8.1,0.078,55.0,35.8,Good,Good,Unhealthy for Sensitive Groups,Moderate,Unhealthy for Sensitive Groups,125,Unhealthy for Sensitive Groups
2772,2021-08-09,8,Monday,False,31.0,20.6,26.8,0.0,0.0,10.8,0.4,15.4,0.061,53.0,27.3,Good,Good,Moderate,Good,Moderate,83,Moderate
2773,2021-08-10,8,Tuesday,False,31.5,16.9,25.1,0.0,0.0,11.1,0.5,13.3,0.071,61.0,33.0,Good,Good,Unhealthy for Sensitive Groups,Moderate,Moderate,101,Unhealthy for Sensitive Groups
2774,2021-08-11,8,Wednesday,True,31.8,16.0,24.6,0.0,0.0,11.2,0.3,15.3,0.063,31.0,10.2478431372549,Good,Good,Moderate,Good,Good,77,Moderate
2775,2021-08-12,8,Thursday,False,33.3,17.4,26.0,0.0,0.0,8.6,0.3,14.4,0.058,30.0,7.7,Good,Good,Moderate,Good,Good,61,Moderate
2776,2021-08-13,8,Friday,False,35.2,19.8,27.8,0.0,0.0,12.9,0.3,16.5,0.068,36.0,9.4,Good,Good,Moderate,Good,Good,93,Moderate
2777,2021-08-14,8,Saturday,False,35.4,20.4,28.2,0.0,0.0,14.0,0.3,9.2,0.066,30.0,9.9,Good,Good,Moderate,Good,Good,87,Moderate
2778,2021-08-15,8,Sunday,False,33.7,19.9,27.2,0.0,0.0,16.9,0.5,7.5,0.066,53.0,30.3,Good,Good,Moderate,Good,Moderate,89,Moderate
2779,2021-08-16,8,Monday,False,33.8,18.2,26.6,0.0,0.0,11.1,0.5,15.4,0.072,69.0,40.6,Good,Good,Unhealthy for Sensitive Groups,Moderate,Unhealthy for Sensitive Groups,114,Unhealthy for Sensitive Groups
2780,2021-08-17,8,Tuesday,True,31.4,19.5,25.2,0.6,0.0,15.0,0.5,17.1,0.056,34.42622950819672,23.8,Good,Good,Moderate,Good,Moderate,76,Moderate
2781,2021-08-18,8,Wednesday,False,22.2,15.1,18.9,35.7,0.0,12.4,0.8,12.0,0.045,51.0,41.5,Good,Good,Good,Good,Unhealthy for Sensitive Groups,116,Unhealthy for Sensitive Groups
2782,2021-08-19,8,Thursday,True,16.0,11.7,13.9,17.6,0.0,9.4,0.9,16.54669117647059,0.057326086956521735,39.0,32.0,Good,Good,Moderate,Good,Moderate,93,Moderate
2783,2021-08-20,8,Friday,False,22.8,9.4,16.4,0.0,0.0,7.1,0.3,9.7,0.058,23.0,14.8,Good,Good,Moderate,Good,Moderate,61,Moderate
2784,2021-08-21,8,Saturday,False,25.9,14.1,19.6,1.2,0.0,16.1,0.3,10.5,0.05,23.0,9.9,Good,Good,Good,Good,Good,46,Good
2785,2021-08-22,8,Sunday,False,27.2,15.5,20.9,0.0,0.0,7.9,0.2,9.2,0.054,12.0,6.3,Good,Good,Good,Good,Good,50,Good
2786,2021-08-23,8,Monday,False,29.2,16.4,22.7,0.0,0.0,12.3,0.1,14.0,0.057,12.0,5.0,Good,Good,Moderate,Good,Good,58,Moderate
2787,2021-08-24,8,Tuesday,False,28.6,16.3,22.8,0.0,0.0,12.3,0.2,6.6,0.061,17.0,8.6,Good,Good,Moderate,Good,Good,71,Moderate
2788,2021-08-25,8,Wednesday,False,30.6,16.7,24.0,0.0,0.0,15.4,0.2,16.4,0.05,22.0,9.5,Good,Good,Good,Good,Good,46,Good
2789,2021-08-26,8,Thursday,False,29.6,17.0,23.2,0.0,0.0,12.7,0.2,11.8,0.059,27.0,11.8,Good,Good,Moderate,Good,Good,64,Moderate
2790,2021-08-27,8,Friday,False,29.1,14.4,22.0,0.0,0.0,8.6,0.3,14.4,0.067,48.0,24.2,Good,Good,Moderate,Good,Moderate,90,Moderate
2791,2021-08-28,8,Saturday,False,27.9,15.1,21.4,0.0,0.0,9.6,0.3,12.5,0.07,43.0,25.4,Good,Good,Moderate,Good,Moderate,100,Moderate
2792,2021-08-29,8,Sunday,False,30.7,13.2,22.5,0.0,0.0,7.0,0.3,13.0,0.068,37.0,22.3,Good,Good,Moderate,Good,Moderate,93,Moderate
2793,2021-08-30,8,Monday,False,32.0,16.4,24.4,0.0,0.0,7.7,0.3,15.8,0.057,36.0,26.9,Good,Good,Moderate,Good,Moderate,82,Moderate
2794,2021-08-31,8,Tuesday,False,31.0,18.1,24.2,0.0,0.0,16.6,0.3,17.8,0.054,26.0,10.0,Good,Good,Good,Good,Good,50,Good
2795,2021-09-01,9,Wednesday,False,26.6,17.0,21.7,0.1,0.0,8.9,0.2,10.3,0.048,22.0,11.3,Good,Good,Good,Good,Good,47,Good
2796,2021-09-02,9,Thursday,False,28.2,13.9,21.2,0.0,0.0,12.8,0.3,18.6,0.057,31.0,11.0,Good,Good,Moderate,Good,Good,58,Moderate
2797,2021-09-03,9,Friday,False,25.7,15.5,20.9,0.0,0.0,11.0,0.3,18.0,0.062,30.0,11.4,Good,Good,Moderate,Good,Good,74,Moderate
2798,2021-09-04,9,Saturday,False,28.5,12.6,20.8,0.0,0.0,8.3,0.4,13.3,0.064,32.0,16.0,Good,Good,Moderate,Good,Moderate,80,Moderate
2799,2021-09-05,9,Sunday,False,30.1,13.8,22.3,0.0,0.0,8.3,0.4,9.6,0.063,26.0,12.0,Good,Good,Moderate,Good,Good,77,Moderate
2800,2021-09-06,9,Monday,False,31.9,15.2,23.8,0.0,0.0,6.6,0.3,12.6,0.063,29.0,11.7,Good,Good,Moderate,Good,Good,77,Moderate
2801,2021-09-07,9,Tuesday,False,31.9,15.7,23.9,0.0,0.0,10.5,0.4,18.8,0.065,45.0,18.5,Good,Good,Moderate,Good,Moderate,84,Moderate
2802,2021-09-08,9,Wednesday,False,32.0,15.1,23.7,0.0,0.0,6.6,0.4,15.1,0.071,47.0,18.3,Good,Good,Unhealthy for Sensitive Groups,Good,Moderate,101,Unhealthy for Sensitive Groups
2803,2021-09-09,9,Thursday,False,33.1,15.9,25.4,0.0,0.0,6.7,0.4,11.4,0.056,37.0,13.5,Good,Good,Moderate,Good,Moderate,54,Moderate
2804,2021-09-10,9,Friday,False,31.4,19.0,25.5,0.0,0.0,12.2,0.3,8.6,0.053,30.0,10.6,Good,Good,Good,Good,Good,49,Good
2805,2021-09-11,9,Saturday,False,26.8,16.8,22.4,0.7,0.0,12.4,0.3,7.7,0.049,22.0,7.1,Good,Good,Good,Good,Good,45,Good
2806,2021-09-12,9,Sunday,False,29.4,15.9,22.6,0.0,0.0,13.5,0.2,6.8,0.048,12.0,4.3,Good,Good,Good,Good,Good,44,Good
2807,2021-09-13,9,Monday,False,27.9,17.2,22.9,0.0,0.0,10.7,0.3,11.7,0.056,22.0,5.7,Good,Good,Moderate,Good,Good,54,Moderate
2808,2021-09-14,9,Tuesday,True,27.1,13.9,20.8,0.0,0.0,10.3,0.3,19.578764478764477,0.067,30.0,7.754365079365079,Good,Good,Moderate,Good,Good,90,Moderate
2809,2021-09-15,9,Wednesday,False,29.5,13.0,21.5,0.0,0.0,12.7,0.4,18.3,0.058,28.0,9.3,Good,Good,Moderate,Good,Good,61,Moderate
2810,2021-09-16,9,Thursday,False,29.2,15.1,22.0,0.0,0.0,13.6,0.4,21.3,0.057,24.0,7.7,Good,Good,Moderate,Good,Good,58,Moderate
2811,2021-09-17,9,Friday,False,28.1,13.0,21.1,0.0,0.0,10.2,0.3,15.4,0.055,25.0,8.5,Good,Good,Moderate,Good,Good,51,Moderate
2812,2021-09-18,9,Saturday,False,23.9,16.6,19.4,6.1,0.0,15.8,0.3,5.9,0.044,10.0,4.0,Good,Good,Good,Good,Good,41,Good
2813,2021-09-19,9,Sunday,False,25.9,11.2,17.7,1.0,0.0,25.2,0.2,8.6,0.045,30.0,6.5,Good,Good,Good,Good,Good,42,Good
2814,2021-09-20,9,Monday,False,16.5,6.4,11.4,0.0,0.0,12.6,0.2,8.6,0.043,8.0,2.1,Good,Good,Good,Good,Good,40,Good
2815,2021-09-21,9,Tuesday,False,20.0,5.2,13.1,0.0,0.0,8.6,0.3,14.4,0.047,15.0,3.6,Good,Good,Good,Good,Good,44,Good
2816,2021-09-22,9,Wednesday,False,25.1,8.5,16.8,0.0,0.0,5.9,0.4,19.3,0.045,17.0,3.7,Good,Good,Good,Good,Good,42,Good
2817,2021-09-23,9,Thursday,False,23.3,11.0,16.9,0.5,0.0,11.2,0.4,15.0,0.049,27.0,6.3,Good,Good,Good,Good,Good,45,Good
2818,2021-09-24,9,Friday,False,24.4,9.3,17.4,0.0,0.0,6.9,0.4,16.5,0.055,32.0,9.8,Good,Good,Moderate,Good,Good,51,Moderate
2819,2021-09-25,9,Saturday,False,27.2,10.9,19.5,0.0,0.0,6.9,0.4,12.2,0.05,25.0,8.2,Good,Good,Good,Good,Good,46,Good
2820,2021-09-26,9,Sunday,False,27.9,13.0,20.3,0.0,0.0,6.2,0.4,11.5,0.052,21.0,7.2,Good,Good,Good,Good,Good,48,Good
2821,2021-09-27,9,Monday,False,28.3,13.2,21.1,0.0,0.0,6.2,0.5,17.6,0.045,37.0,10.2,Good,Good,Good,Good,Good,42,Good
2822,2021-09-28,9,Tuesday,False,22.2,10.6,17.0,4.6,0.0,19.1,0.5,20.6,0.041,61.0,10.6,Good,Good,Good,Moderate,Good,54,Moderate
2823,2021-09-29,9,Wednesday,False,14.2,7.8,10.7,0.3,0.0,13.4,0.4,21.5,0.038,16.0,5.0,Good,Good,Good,Good,Good,35,Good
2824,2021-09-30,9,Thursday,False,16.5,5.4,11.2,0.0,0.0,12.2,0.4,16.6,0.041,19.0,4.5,Good,Good,Good,Good,Good,38,Good
2825,2021-10-01,10,Friday,False,19.4,6.5,13.3,0.0,0.0,8.0,0.4,15.7,0.047,23.0,5.8,Good,Good,Good,Good,Good,44,Good
2826,2021-10-02,10,Saturday,False,21.5,8.4,14.9,0.0,0.0,7.9,0.4,12.4,0.056,20.0,5.9,Good,Good,Moderate,Good,Good,54,Moderate
2827,2021-10-03,10,Sunday,False,23.4,8.3,15.9,0.0,0.0,7.0,0.4,11.6,0.05,16.0,5.4,Good,Good,Good,Good,Good,46,Good
2828,2021-10-04,10,Monday,False,24.3,9.2,17.1,0.0,0.0,8.6,0.5,18.5,0.043,20.0,7.7,Good,Good,Good,Good,Good,40,Good
2829,2021-10-05,10,Tuesday,False,22.7,12.1,16.0,2.2,0.0,9.8,0.5,18.3,0.036,19.0,5.1,Good,Good,Good,Good,Good,33,Good
2830,2021-10-06,10,Wednesday,False,19.4,12.5,14.7,3.6,0.0,6.6,0.4,13.8,0.039,6.0,2.7,Good,Good,Good,Good,Good,36,Good
2831,2021-10-07,10,Thursday,False,20.3,10.1,15.4,0.5,0.0,10.2,0.4,12.7,0.037,8.0,3.1,Good,Good,Good,Good,Good,34,Good
2832,2021-10-08,10,Friday,False,15.5,10.4,12.9,9.2,0.0,10.4,0.5,21.3,0.034,7.0,2.6,Good,Good,Good,Good,Good,31,Good
2833,2021-10-09,10,Saturday,False,10.1,7.1,8.7,19.9,0.21,12.4,0.4,4.6,0.037,3.0,1.9,Good,Good,Good,Good,Good,34,Good
2834,2021-10-10,10,Sunday,False,12.5,5.7,9.1,1.1,0.0,8.6,0.4,9.9,0.039,7.0,5.0,Good,Good,Good,Good,Good,36,Good
2835,2021-10-11,10,Monday,False,15.9,4.9,9.0,6.9,0.21,12.0,0.5,19.3,0.038,9.0,4.8,Good,Good,Good,Good,Good,35,Good
2836,2021-10-12,10,Tuesday,False,7.4,3.2,5.5,10.0,3.08,13.5,0.4,8.5,0.022,4.0,1.7,Good,Good,Good,Good,Good,20,Good
2837,2021-10-13,10,Wednesday,False,6.2,-1.5,3.1,0.0,4.83,6.8,0.4,12.5,0.034,4.0,2.0,Good,Good,Good,Good,Good,31,Good
2838,2021-10-14,10,Thursday,False,4.4,-5.0,1.0,0.0,2.66,11.2,0.4,9.1,0.037,4.0,1.7,Good,Good,Good,Good,Good,34,Good
2839,2021-10-15,10,Friday,False,6.6,-6.3,0.4,0.0,0.0,8.3,0.5,20.6,0.038,6.0,2.1,Good,Good,Good,Good,Good,35,Good
2840,2021-10-16,10,Saturday,False,14.6,-1.5,5.4,0.0,0.0,9.7,0.6,17.1,0.034,11.0,5.1,Good,Good,Good,Good,Good,31,Good
2841,2021-10-17,10,Sunday,False,18.9,2.5,9.8,0.0,0.0,14.2,0.6,12.3,0.043,7.0,3.0,Good,Good,Good,Good,Good,40,Good
2842,2021-10-18,10,Monday,False,15.1,4.4,8.5,6.9,1.47,12.2,0.6,17.2,0.046,12.0,3.7,Good,Good,Good,Good,Good,43,Good
2843,2021-10-19,10,Tuesday,False,5.3,0.8,3.3,0.6,12.95,8.3,0.5,14.0,0.034,3.0,1.4,Good,Good,Good,Good,Good,31,Good
2844,2021-10-20,10,Wednesday,False,13.3,-0.5,5.3,0.0,0.0,10.6,0.6,19.7,0.037,9.0,3.3,Good,Good,Good,Good,Good,34,Good
2845,2021-10-21,10,Thursday,False,15.1,1.4,7.6,0.0,0.0,6.6,0.6,25.5,0.036,15.0,4.7,Good,Good,Good,Good,Good,33,Good
2846,2021-10-22,10,Friday,False,18.9,2.7,9.6,0.0,0.0,16.0,0.6,20.2,0.041,13.0,3.4,Good,Good,Good,Good,Good,38,Good
2847,2021-10-23,10,Saturday,False,11.7,4.2,8.5,1.4,0.0,8.5,0.6,18.0,0.036,9.0,3.2,Good,Good,Good,Good,Good,33,Good
2848,2021-10-24,10,Sunday,False,13.1,2.7,7.9,0.2,0.0,14.8,0.6,11.2,0.034,6.0,3.5,Good,Good,Good,Good,Good,31,Good
2849,2021-10-25,10,Monday,False,18.5,5.5,12.9,5.6,0.21,16.8,0.5,16.2,0.041,19.0,3.1,Good,Good,Good,Good,Good,38,Good
2850,2021-10-26,10,Tuesday,True,6.5,0.3,4.3,1.5,5.39,12.2,0.1,11.8,0.033,3.0,5.364598540145986,Good,Good,Good,Good,Good,31,Good
2851,2021-10-27,10,Wednesday,False,10.3,0.6,6.0,0.0,0.0,5.9,0.2,12.9,0.033,5.0,2.0,Good,Good,Good,Good,Good,31,Good
2852,2021-10-28,10,Thursday,False,12.9,2.9,7.5,0.0,0.0,7.4,0.2,21.0,0.028,12.0,4.1,Good,Good,Good,Good,Good,26,Good
2853,2021-10-29,10,Friday,False,16.2,1.5,8.6,0.0,0.0,5.6,0.3,26.6,0.022,18.0,5.8,Good,Good,Good,Good,Good,25,Good
2854,2021-10-30,10,Saturday,False,17.4,6.0,11.3,0.0,0.0,5.6,0.3,22.0,0.022,13.0,4.6,Good,Good,Good,Good,Good,21,Good
2855,2021-10-31,10,Sunday,False,17.2,7.0,11.5,0.1,0.0,8.6,0.3,13.2,0.037,8.0,3.2,Good,Good,Good,Good,Good,34,Good
2856,2021-11-01,11,Monday,False,16.5,8.0,11.8,0.7,0.0,5.2,0.4,27.8,0.033,18.0,4.3,Good,Good,Good,Good,Good,31,Good
2857,2021-11-02,11,Tuesday,False,11.6,4.8,9.6,8.8,0.0,7.3,0.4,17.3,0.032,6.0,2.4,Good,Good,Good,Good,Good,30,Good
2858,2021-11-03,11,Wednesday,False,12.8,3.8,7.6,0.0,0.0,5.4,0.3,21.5,0.025,11.0,3.6,Good,Good,Good,Good,Good,23,Good
2859,2021-11-04,11,Thursday,False,17.9,3.5,10.7,0.0,0.0,6.2,0.3,28.6,0.034,11.0,3.2,Good,Good,Good,Good,Good,31,Good
2860,2021-11-05,11,Friday,False,17.4,4.8,11.6,0.0,0.0,10.1,0.3,26.9,0.026,20.0,4.5,Good,Good,Good,Good,Good,25,Good
2861,2021-11-06,11,Saturday,False,18.5,7.8,12.7,0.0,0.0,10.8,0.3,22.4,0.044,11.0,3.1,Good,Good,Good,Good,Good,41,Good
2862,2021-11-07,11,Sunday,True,14.3,4.3,10.4,0.0,0.0,7.4,0.2,11.9,0.035,8.0,6.554216867469879,Good,Good,Good,Good,Good,32,Good
2863,2021-11-08,11,Monday,True,11.8,4.0,7.6,0.0,0.0,8.2,0.4,28.2,0.026,21.0,6.554216867469879,Good,Good,Good,Good,Good,27,Good
2864,2021-11-09,11,Tuesday,False,11.1,5.3,7.6,5.8,1.05,8.7,0.4,24.7,0.036,10.0,4.3,Good,Good,Good,Good,Good,33,Good
2865,2021-11-10,11,Wednesday,False,8.8,4.3,6.7,0.7,0.0,7.8,0.2,16.9,0.04,7.0,3.1,Good,Good,Good,Good,Good,37,Good
2866,2021-11-11,11,Thursday,False,9.6,1.1,6.8,0.0,0.0,5.9,0.4,32.0,0.025,17.0,6.2,Good,Good,Good,Good,Good,30,Good
2867,2021-11-12,11,Friday,False,13.1,3.2,7.8,0.0,0.0,6.6,0.4,22.3,0.027,12.0,4.7,Good,Good,Good,Good,Good,25,Good
2868,2021-11-13,11,Saturday,False,14.4,3.6,8.5,0.0,0.0,7.2,0.4,18.1,0.022,10.0,4.0,Good,Good,Good,Good,Good,20,Good
2869,2021-11-14,11,Sunday,False,16.0,4.5,10.3,0.0,0.0,7.2,0.4,18.4,0.021,9.0,4.2,Good,Good,Good,Good,Good,19,Good
2870,2021-11-15,11,Monday,False,18.5,5.5,11.8,0.0,0.0,6.3,0.4,25.6,0.026,20.0,3.9,Good,Good,Good,Good,Good,24,Good
2871,2021-11-16,11,Tuesday,False,14.3,5.2,10.0,0.2,0.0,10.2,0.3,9.9,0.036,12.0,1.6,Good,Good,Good,Good,Good,33,Good
2872,2021-11-17,11,Wednesday,False,4.0,-2.0,1.1,0.0,0.0,7.0,0.4,30.0,0.03,16.0,4.0,Good,Good,Good,Good,Good,28,Good
2873,2021-11-18,11,Thursday,False,11.0,-2.0,4.6,0.0,0.0,6.2,0.7,38.3,0.02,35.0,8.3,Good,Good,Good,Good,Good,36,Good
2874,2021-11-19,11,Friday,False,12.3,4.3,7.7,0.1,0.07,6.1,0.8,35.1,0.009,47.0,11.8,Good,Good,Good,Good,Good,49,Good
2875,2021-11-20,11,Saturday,False,7.6,0.5,5.2,1.4,0.0,10.8,0.5,24.4,0.032,13.0,7.2,Good,Good,Good,Good,Good,30,Good
2876,2021-11-21,11,Sunday,False,6.2,-1.4,2.1,0.0,0.0,6.8,0.4,19.8,0.027,9.0,6.1,Good,Good,Good,Good,Good,25,Good
2877,2021-11-22,11,Monday,False,10.5,-1.6,3.7,0.0,0.0,5.7,0.5,28.7,0.019,20.0,7.7,Good,Good,Good,Good,Good,32,Good
2878,2021-11-23,11,Tuesday,False,12.1,1.0,5.8,0.0,0.0,10.5,0.5,26.9,0.037,12.0,4.4,Good,Good,Good,Good,Good,34,Good
2879,2021-11-24,11,Wednesday,False,3.7,-2.4,0.7,0.0,0.07,11.6,0.3,19.0,0.034,6.0,2.2,Good,Good,Good,Good,Good,31,Good
2880,2021-11-25,11,Thursday,False,5.6,-3.1,1.0,0.0,0.0,5.4,0.5,23.5,0.028,10.0,6.1,Good,Good,Good,Good,Good,26,Good
2881,2021-11-26,11,Friday,False,10.3,-0.8,4.0,0.0,0.0,5.8,0.5,25.9,0.023,13.0,7.3,Good,Good,Good,Good,Good,30,Good
2882,2021-11-27,11,Saturday,False,10.1,-0.2,4.4,0.0,0.0,5.5,0.6,29.2,0.018,21.0,10.8,Good,Good,Good,Good,Good,45,Good
2883,2021-11-28,11,Sunday,False,12.2,1.0,5.8,0.0,0.0,5.4,0.6,24.6,0.022,15.0,9.1,Good,Good,Good,Good,Good,38,Good
2884,2021-11-29,11,Monday,True,13.8,2.8,8.5,0.0,0.0,6.8,0.6,37.2,0.016,21.95689655172414,9.3,Good,Good,Good,Good,Good,39,Good
2885,2021-11-30,11,Tuesday,False,10.6,0.7,5.2,0.0,0.0,5.9,0.7,34.3,0.01,42.0,14.4,Good,Good,Good,Good,Moderate,56,Moderate
2886,2021-12-01,12,Wednesday,False,11.3,2.5,6.0,0.0,0.0,6.9,0.6,36.5,0.015,34.0,12.8,Good,Good,Good,Good,Moderate,52,Moderate
2887,2021-12-02,12,Thursday,False,12.7,2.7,7.6,0.0,0.0,5.0,0.7,30.8,0.016,32.0,10.4,Good,Good,Good,Good,Good,43,Good
2888,2021-12-03,12,Friday,False,11.2,2.1,5.7,0.0,0.0,6.9,0.7,30.9,0.013,35.0,12.6,Good,Good,Good,Good,Moderate,52,Moderate
2889,2021-12-04,12,Saturday,False,11.9,1.4,6.4,0.0,0.0,5.7,0.7,29.4,0.018,27.0,12.3,Good,Good,Good,Good,Moderate,51,Moderate
2890,2021-12-05,12,Sunday,False,10.5,3.1,7.6,0.0,0.0,9.1,0.7,24.8,0.031,18.0,6.8,Good,Good,Good,Good,Good,29,Good
2891,2021-12-06,12,Monday,False,8.5,0.7,4.7,0.0,0.0,7.0,0.9,38.5,0.01,49.0,9.2,Good,Good,Good,Good,Good,45,Good
2892,2021-12-07,12,Tuesday,False,7.7,1.7,5.6,0.0,0.0,7.0,1.0,35.0,0.027,40.0,10.0,Good,Good,Good,Good,Good,42,Good
2893,2021-12-08,12,Wednesday,False,8.5,0.2,4.2,1.7,3.01,7.7,0.7,27.6,0.032,16.0,3.9,Good,Good,Good,Good,Good,30,Good
2894,2021-12-09,12,Thursday,False,3.4,-0.9,2.1,1.3,17.15,8.9,0.5,21.9,0.036,3.0,1.8,Good,Good,Good,Good,Good,33,Good
2895,2021-12-10,12,Friday,False,-1.4,-11.0,-5.8,0.0,0.91,8.7,0.4,16.0,0.034,5.0,2.2,Good,Good,Good,Good,Good,31,Good
2896,2021-12-11,12,Saturday,False,0.8,-12.9,-5.9,0.0,0.0,7.6,0.5,30.8,0.028,13.0,5.3,Good,Good,Good,Good,Good,28,Good
2897,2021-12-12,12,Sunday,False,7.5,-3.1,0.4,0.0,0.0,13.3,0.6,29.3,0.029,11.0,4.7,Good,Good,Good,Good,Good,27,Good
2898,2021-12-13,12,Monday,False,6.1,-2.9,1.6,0.0,0.0,17.6,0.7,33.0,0.034,20.0,5.3,Good,Good,Good,Good,Good,31,Good
2899,2021-12-14,12,Tuesday,False,8.2,1.3,4.4,1.0,3.92,17.1,0.6,10.0,0.045,6.0,1.6,Good,Good,Good,Good,Good,42,Good
2900,2021-12-15,12,Wednesday,False,1.8,-9.3,-4.1,0.0,7.49,15.0,0.2,13.9,0.038,4.0,1.1,Good,Good,Good,Good,Good,35,Good
2901,2021-12-16,12,Thursday,False,-0.7,-8.6,-3.7,0.0,4.13,9.0,0.3,19.7,0.043,4.0,1.3,Good,Good,Good,Good,Good,40,Good
2902,2021-12-17,12,Friday,False,-1.5,-9.4,-3.7,0.0,0.14,7.1,0.4,30.2,0.035,9.0,4.4,Good,Good,Good,Good,Good,32,Good
2903,2021-12-18,12,Saturday,False,-1.3,-10.7,-6.2,0.0,0.0,5.2,0.4,33.6,0.03,13.0,7.4,Good,Good,Good,Good,Good,31,Good
2904,2021-12-19,12,Sunday,False,4.4,-9.8,-3.4,0.0,0.0,5.4,0.5,39.2,0.026,25.0,15.2,Good,Good,Good,Good,Moderate,58,Moderate
2905,2021-12-20,12,Monday,False,5.6,-6.6,-1.1,0.0,0.0,5.8,0.6,41.7,0.02,39.0,13.5,Good,Good,Good,Good,Moderate,54,Moderate
2906,2021-12-21,12,Tuesday,False,6.2,-5.8,-0.2,0.0,0.0,6.5,0.6,42.2,0.017,43.0,13.8,Good,Good,Good,Good,Moderate,55,Moderate
2907,2021-12-22,12,Wednesday,False,5.6,-4.8,0.8,0.0,0.0,6.2,1.3,45.8,0.025,53.0,19.4,Good,Good,Good,Good,Moderate,66,Moderate
2908,2021-12-23,12,Thursday,False,8.8,2.8,4.8,5.1,1.82,11.5,1.2,34.3,0.038,3.0,1.2,Good,Good,Good,Good,Good,35,Good
2909,2021-12-24,12,Friday,True,5.0,2.5,3.5,0.1,10.08,13.6,0.4,5.2,0.04,24.985185185185184,0.6,Good,Good,Good,Good,Good,37,Good
2910,2021-12-25,12,Saturday,True,5.9,1.5,3.7,0.0,2.8,16.3,0.4,3.1,0.041,24.985185185185184,1.1,Good,Good,Good,Good,Good,38,Good
2911,2021-12-26,12,Sunday,True,0.5,-6.5,-2.0,0.0,11.97,22.2,0.3,7.0,0.041,24.985185185185184,0.8,Good,Good,Good,Good,Good,38,Good
2912,2021-12-27,12,Monday,True,0.4,-7.1,-3.1,0.1,8.47,17.9,0.3,6.8,0.04,24.985185185185184,1.7,Good,Good,Good,Good,Good,37,Good
2913,2021-12-28,12,Tuesday,True,-4.1,-6.1,-5.2,0.0,2.45,5.4,0.4,35.5,0.032,24.985185185185184,5.0,Good,Good,Good,Good,Good,33,Good
2914,2021-12-29,12,Wednesday,False,-2.1,-9.6,-4.7,0.0,1.75,6.6,0.4,36.6,0.04,12.0,8.6,Good,Good,Good,Good,Good,37,Good
