DATE,CO,NO2,O3,PM10,PM25
2015-08-05,0.2,12.0,0.036,,8.5
2015-08-06,0.2,12.0,0.048,,6.7
2015-08-07,0.2,11.0,0.043,17.0,4.6
2015-08-08,0.2,18.0,0.05,,3.8
2015-08-09,0.2,7.0,0.053,,5.0
2015-08-10,0.2,10.0,0.049,16.0,5.4
2015-08-11,0.3,12.0,0.05,,5.7
2015-08-12,0.2,11.0,0.052,,4.3
2015-08-13,0.2,10.0,0.055,15.0,4.7
2015-08-14,0.2,10.0,0.056,,5.4
2015-08-15,0.2,9.0,0.059,,6.9
2015-08-16,0.3,10.0,0.069,27.0,12.1
2015-08-17,0.3,13.0,0.062,,12.2
2015-08-18,0.3,12.0,0.067,,18.5
2015-08-19,0.4,18.0,0.065,41.0,22.7
2015-08-20,0.6,21.0,0.073,,29.7
2015-08-21,0.5,22.0,0.063,,21.1
2015-08-22,0.3,12.0,0.057,29.0,15.5
2015-08-23,0.3,10.0,0.059,,11.9
2015-08-24,0.5,17.0,0.051,,9.3
2015-08-25,0.4,16.0,0.047,26.0,7.7
2015-08-26,0.3,18.0,0.041,,5.2
2015-08-27,0.2,11.0,0.059,,5.1
2015-08-28,0.3,16.0,0.05,19.0,6.4
2015-08-29,0.3,14.0,0.052,,5.8
2015-08-30,0.2,7.0,0.048,,5.2
2015-08-31,0.2,16.0,0.045,,5.5
2015-09-01,0.3,19.0,0.042,,5.9
2015-09-02,0.3,14.0,0.039,,5.4
2015-09-03,0.1,8.0,0.035,18.0,3.7
2015-09-04,0.2,18.0,0.037,,4.9
2015-09-05,0.2,5.0,0.044,,6.9
2015-09-06,0.2,11.0,0.048,31.0,7.2
2015-09-07,0.3,11.0,0.052,,6.5
2015-09-08,0.6,20.0,0.071,,
2015-09-09,0.5,28.0,0.049,28.0,
2015-09-10,0.5,43.0,0.057,,
2015-09-11,0.5,46.0,0.058,,
2015-09-12,0.4,36.0,0.063,25.0,
2015-09-13,0.5,28.0,0.052,,
2015-09-14,0.3,36.0,0.03,,6.5
2015-09-15,0.3,,0.026,17.0,4.8
2015-09-16,0.2,,0.032,,3.1
2015-09-17,0.2,,0.044,,3.4
2015-09-18,0.3,,0.046,11.0,4.0
2015-09-19,0.4,,0.047,,4.6
2015-09-20,0.5,,0.052,,3.8
2015-09-21,0.4,34.0,0.048,15.0,4.9
2015-09-22,0.5,42.0,0.047,,6.4
2015-09-23,0.6,41.0,0.048,,6.8
2015-09-24,0.5,40.0,0.046,27.0,8.3
2015-09-25,0.5,38.0,0.047,,7.1
2015-09-26,0.4,32.0,0.049,,6.0
2015-09-27,0.3,16.0,0.051,13.0,5.1
2015-09-28,0.4,34.0,0.046,,7.0
2015-09-29,0.5,30.0,0.034,27.0,5.7
2015-09-30,0.6,35.0,0.021,,5.6
2015-10-01,0.6,37.0,0.041,,5.5
2015-10-02,0.3,18.0,0.035,,5.4
2015-10-03,0.3,18.0,0.032,8.0,3.9
2015-10-04,0.3,19.0,0.038,,3.6
2015-10-05,0.3,22.0,0.034,,3.3
2015-10-06,0.3,32.0,0.042,9.0,3.0
2015-10-07,0.4,28.0,0.043,,5.4
2015-10-08,0.5,27.0,0.036,,5.8
2015-10-09,0.5,33.0,0.029,22.0,6.4
2015-10-10,0.6,29.0,0.038,,4.9
2015-10-11,0.5,22.0,0.046,,3.4
2015-10-12,0.6,32.0,0.036,25.0,5.4
2015-10-13,0.5,42.0,0.035,,5.2
2015-10-14,0.5,44.0,0.039,,5.7
2015-10-15,0.6,45.0,0.03,34.0,6.3
2015-10-16,0.7,47.0,0.036,,7.2
2015-10-17,0.8,34.0,0.033,,5.2
2015-10-18,0.4,15.0,0.03,6.0,2.4
2015-10-19,0.3,22.0,0.04,,3.1
2015-10-20,0.4,29.0,0.036,,4.6
2015-10-21,0.4,31.0,0.032,13.0,4.9
2015-10-22,0.7,32.0,0.029,,5.3
2015-10-23,0.7,32.0,0.033,,7.2
2015-10-24,0.6,31.0,0.036,12.0,5.3
2015-10-25,0.6,30.0,0.034,,3.8
2015-10-26,0.6,38.0,0.04,,3.7
2015-10-27,0.7,56.0,0.038,15.0,4.9
2015-10-28,0.7,27.0,0.02,,12.7
2015-10-29,0.8,25.0,0.031,13.0,4.9
2015-10-30,0.6,20.0,0.032,,5.5
2015-10-31,0.6,24.0,0.036,,3.6
2015-11-01,0.6,19.0,0.032,,2.0
2015-11-02,0.6,29.0,0.033,30.0,6.9
2015-11-03,0.6,17.0,0.043,,3.5
2015-11-04,0.4,16.0,0.027,,3.3
2015-11-05,0.5,19.0,0.029,11.0,5.2
2015-11-06,0.5,25.0,0.03,,7.6
2015-11-07,0.6,26.0,0.033,,3.3
2015-11-08,0.6,25.0,0.042,8.0,
2015-11-09,0.5,34.0,0.044,,3.7
2015-11-10,0.4,15.0,0.033,,
2015-11-11,0.3,27.0,0.034,6.0,3.6
2015-11-12,0.7,41.0,0.025,,6.7
2015-11-13,0.8,41.0,0.023,,8.8
2015-11-14,0.8,42.0,0.027,0.0,7.2
2015-11-15,0.8,34.0,0.042,,3.3
2015-11-16,0.4,46.0,0.032,,6.0
2015-11-17,0.4,26.0,0.026,13.0,5.0
2015-11-18,0.6,40.0,0.028,,4.7
2015-11-19,0.7,42.0,0.021,,6.1
2015-11-20,0.8,31.0,0.036,,2.8
2015-11-21,0.8,44.0,0.029,,
2015-11-22,0.9,64.0,0.024,,8.9
2015-11-23,1.3,43.0,0.013,28.0,11.9
2015-11-24,1.4,72.0,0.015,,7.3
2015-11-25,1.0,38.0,0.038,,2.7
2015-11-26,0.4,26.0,0.029,4.0,2.7
2015-11-27,0.4,25.0,0.029,,3.4
2015-11-28,0.5,22.0,0.028,,8.3
2015-11-29,0.5,29.0,0.025,,13.5
2015-11-30,0.7,43.0,0.032,,7.1
2015-12-01,0.9,51.0,0.023,22.0,7.6
2015-12-02,1.2,46.0,0.019,,11.0
2015-12-03,1.3,51.0,0.012,,13.8
2015-12-04,1.3,47.0,0.007,,12.9
2015-12-05,1.0,44.0,0.025,25.0,9.5
2015-12-06,1.1,46.0,0.025,,4.1
2015-12-07,1.3,51.0,0.009,,8.7
2015-12-08,1.2,44.0,0.014,29.0,8.9
2015-12-09,1.5,47.0,0.001,,10.3
2015-12-10,1.2,46.0,0.038,,5.6
2015-12-11,0.6,35.0,0.034,9.0,4.2
2015-12-12,0.7,36.0,0.027,,7.2
2015-12-13,0.8,34.0,0.028,,5.1
2015-12-14,0.7,25.0,0.03,3.0,2.0
2015-12-15,0.6,18.0,0.026,,3.7
2015-12-16,0.7,31.0,0.03,,5.6
2015-12-17,0.9,79.0,0.025,19.0,8.9
2015-12-18,1.3,47.0,0.021,,10.3
2015-12-19,1.3,40.0,0.021,,5.8
2015-12-20,0.7,35.0,0.028,8.0,5.1
2015-12-21,0.6,29.0,0.034,,2.2
2015-12-22,0.8,37.0,0.03,,4.0
2015-12-23,0.7,35.0,0.033,7.0,4.2
2015-12-24,0.8,35.0,0.031,,4.0
2015-12-25,0.7,37.0,0.032,,3.4
2015-12-26,0.8,35.0,0.028,,7.5
2015-12-27,0.9,43.0,0.029,,13.1
2015-12-28,1.0,49.0,0.019,,23.7
2015-12-29,1.0,44.0,0.022,47.0,35.2
2015-12-30,0.8,36.0,0.022,,27.8
2015-12-31,0.9,45.0,0.026,,22.5
2016-01-01,0.9,48.0,0.031,36.0,25.8
2016-01-02,1.1,59.0,0.018,,28.5
2016-01-03,1.2,57.0,0.017,,P 36.6
2016-01-04,1.3,60.0,0.012,57.0,31.0
2016-01-05,1.3,50.0,0.018,,9.9
2016-01-06,1.2,66.0,0.027,,5.7
2016-01-07,0.6,63.0,0.028,6.0,3.9
2016-01-08,0.3,34.0,0.022,,5.7
2016-01-09,0.4,36.0,0.025,,8.9
2016-01-10,0.4,31.0,0.028,14.0,9.6
2016-01-11,0.4,37.0,0.027,,11.2
2016-01-12,0.4,40.0,0.024,,13.8
2016-01-13,0.8,45.0,0.015,,20.2
2016-01-14,0.7,43.0,0.019,,23.6
2016-01-15,0.6,41.0,0.028,,
2016-01-16,0.5,36.0,0.026,12.0,8.5
2016-01-17,0.5,37.0,0.019,,10.9
2016-01-18,0.6,40.0,0.013,,10.8
2016-01-19,0.5,45.0,0.035,6.0,8.5
2016-01-20,0.4,38.0,0.04,,1.7
2016-01-21,0.5,45.0,0.026,,6.2
2016-01-22,0.9,45.0,0.023,6.0,11.8
2016-01-23,0.9,38.0,0.022,,7.8
2016-01-24,0.4,29.0,0.029,,7.5
2016-01-25,0.6,48.0,0.032,13.0,8.2
2016-01-26,0.5,45.0,0.028,,13.9
2016-01-27,0.7,46.0,0.023,,21.2
2016-01-28,1.0,50.0,0.024,47.0,26.4
2016-01-29,0.9,57.0,0.012,,25.8
2016-01-30,0.8,41.0,0.031,,4.4
2016-01-31,0.5,41.0,0.03,11.0,9.6
2016-02-01,0.3,23.0,0.036,,4.6
2016-02-02,0.4,22.0,0.034,,6.1
2016-02-03,0.5,44.0,0.032,18.0,10.2
2016-02-04,0.6,43.0,0.022,,12.0
2016-02-05,0.7,51.0,0.028,,23.0
2016-02-06,0.9,53.0,0.032,40.0,23.0
2016-02-07,0.7,51.0,0.038,,27.2
2016-02-08,1.0,58.0,0.034,,30.6
2016-02-09,1.1,62.0,0.037,61.0,P 39.2
2016-02-10,1.0,63.0,0.027,,P 48.3
2016-02-11,0.8,57.0,0.016,,P 51.8
2016-02-12,1.0,58.0,0.012,64.0,P 49.8
2016-02-13,1.0,55.0,0.014,,P 53.0
2016-02-14,1.1,52.0,0.005,,P 67.2
2016-02-15,1.1,55.0,0.014,66.0,P 49.7
2016-02-16,1.0,48.0,0.023,,17.9
2016-02-17,0.8,43.0,0.028,,10.2
2016-02-18,0.7,45.0,0.035,,2.7
2016-02-19,0.8,51.0,0.033,,6.6
2016-02-20,1.0,36.0,0.037,,5.4
2016-02-21,0.5,41.0,0.036,,6.1
2016-02-22,0.6,34.0,0.031,,8.2
2016-02-23,0.7,41.0,0.038,,7.8
2016-02-24,0.7,43.0,0.039,,
2016-02-25,0.8,53.0,0.039,,7.1
2016-02-26,0.8,43.0,0.038,,8.0
2016-02-27,0.8,38.0,0.041,49.0,4.7
2016-02-28,0.5,36.0,0.045,,2.8
2016-02-29,0.6,38.0,0.037,,2.5
2016-03-01,0.8,47.0,0.032,20.0,4.5
2016-03-02,0.7,45.0,0.046,,5.9
2016-03-03,0.8,52.0,0.035,,4.9
2016-03-04,0.7,40.0,0.037,25.0,5.5
2016-03-05,0.8,38.0,0.041,,5.4
2016-03-06,0.6,28.0,0.038,,2.9
2016-03-07,0.6,34.0,0.042,10.0,4.6
2016-03-08,0.8,42.0,0.043,,6.2
2016-03-09,0.5,35.0,0.043,,2.5
2016-03-10,0.7,44.0,0.04,16.0,4.7
2016-03-11,0.7,39.0,0.034,,3.1
2016-03-12,0.5,32.0,0.038,,3.2
2016-03-13,0.5,19.0,0.045,11.0,2.9
2016-03-14,0.4,13.0,0.043,,1.7
2016-03-15,0.6,20.0,0.043,,1.4
2016-03-16,,43.0,0.046,10.0,3.2
2016-03-17,,37.0,0.041,,3.5
2016-03-18,,40.0,0.047,,4.3
2016-03-19,,39.0,0.046,15.0,5.4
2016-03-20,,30.0,0.048,,3.2
2016-03-21,,44.0,0.05,,4.8
2016-03-22,,12.0,0.043,18.0,
2016-03-23,0.5,25.0,0.039,,1.5
2016-03-24,0.7,30.0,0.044,,3.3
2016-03-25,0.5,20.0,0.048,10.0,3.1
2016-03-26,0.5,31.0,0.047,,4.4
2016-03-27,0.6,21.0,0.051,,2.5
2016-03-28,0.6,29.0,0.043,11.0,4.1
2016-03-29,0.6,21.0,0.052,,1.6
2016-03-30,0.2,22.0,0.036,,2.2
2016-03-31,0.2,23.0,0.035,10.0,5.2
2016-04-01,0.4,52.0,0.045,,5.9
2016-04-02,0.3,31.0,0.049,,3.3
2016-04-03,0.2,25.0,0.043,8.0,3.0
2016-04-04,0.3,27.0,0.039,,3.1
2016-04-05,0.1,26.0,0.049,,2.5
2016-04-06,0.3,33.0,0.049,17.0,4.0
2016-04-07,0.3,38.0,0.046,,6.3
2016-04-08,0.3,33.0,0.049,,3.8
2016-04-09,0.1,15.0,0.043,8.0,1.7
2016-04-10,0.1,26.0,0.046,,1.6
2016-04-11,0.2,67.0,0.046,,3.1
2016-04-12,0.3,31.0,0.045,14.0,3.2
2016-04-13,0.2,32.0,0.042,,2.8
2016-04-14,0.3,38.0,0.042,,4.3
2016-04-15,0.2,25.0,0.048,7.0,2.7
2016-04-16,0.1,26.0,0.046,,2.2
2016-04-17,0.1,12.0,0.055,,1.6
2016-04-18,0.2,22.0,0.056,8.0,2.5
2016-04-19,0.2,32.0,0.054,,3.2
2016-04-20,0.3,53.0,0.054,,4.4
2016-04-21,0.3,38.0,0.056,14.0,4.3
2016-04-22,0.3,31.0,0.054,,6.4
2016-04-23,0.2,15.0,0.056,,3.7
2016-04-24,0.1,12.0,0.053,5.0,
2016-04-25,0.2,18.0,0.059,,3.3
2016-04-26,0.2,22.0,0.037,,2.9
2016-04-27,0.2,21.0,0.043,5.0,
2016-04-28,0.1,14.0,0.034,,
2016-04-29,0.1,16.0,0.041,,4.4
2016-04-30,0.1,16.0,0.046,7.0,2.7
2016-05-01,0.1,8.0,,,1.1
2016-05-02,0.2,51.0,,,3.0
2016-05-03,0.3,29.0,0.057,16.0,4.5
2016-05-04,0.3,33.0,0.055,,3.7
2016-05-05,0.2,40.0,0.06,,5.1
2016-05-06,0.2,25.0,0.046,17.0,4.9
2016-05-07,0.2,19.0,0.054,,3.4
2016-05-08,0.1,9.0,0.042,,1.8
2016-05-09,0.2,27.0,0.051,9.0,3.0
2016-05-10,0.2,53.0,0.051,,2.6
2016-05-11,0.2,22.0,0.049,,2.9
2016-05-12,0.2,22.0,0.05,9.0,2.6
2016-05-13,0.2,32.0,0.057,,3.7
2016-05-14,0.2,21.0,0.056,,4.3
2016-05-15,0.1,9.0,0.049,9.0,3.6
2016-05-16,0.1,15.0,0.04,,2.7
2016-05-17,0.2,27.0,0.036,,2.4
2016-05-18,0.2,27.0,0.057,9.0,2.8
2016-05-19,0.1,19.0,0.048,,3.3
2016-05-20,0.2,21.0,0.054,,6.1
2016-05-21,0.2,18.0,0.055,20.0,6.2
2016-05-22,0.1,11.0,0.055,,4.5
2016-05-23,0.2,20.0,0.054,,4.7
2016-05-24,0.3,31.0,0.06,16.0,4.6
2016-05-25,0.2,22.0,0.058,,4.5
2016-05-26,0.2,16.0,0.056,,4.8
2016-05-27,0.2,20.0,0.052,10.0,3.3
2016-05-28,0.2,10.0,0.055,,4.2
2016-05-29,0.2,11.0,0.057,,4.4
2016-05-30,0.2,10.0,0.062,12.0,5.1
2016-05-31,0.2,21.0,0.067,,
2016-06-01,0.3,22.0,0.068,,6.2
2016-06-02,0.2,22.0,0.059,19.0,6.3
2016-06-03,0.2,17.0,0.048,,
2016-06-04,0.2,18.0,0.045,,4.6
2016-06-05,0.2,22.0,0.062,17.0,7.0
2016-06-06,0.2,19.0,0.057,,7.0
2016-06-07,0.2,24.0,0.062,,
2016-06-08,0.2,26.0,0.068,19.0,6.8
2016-06-09,0.2,20.0,0.054,,6.7
2016-06-10,0.2,30.0,0.051,,6.3
2016-06-11,0.2,16.0,0.044,15.0,5.6
2016-06-12,0.2,16.0,0.057,,6.0
2016-06-13,0.1,15.0,0.05,,5.1
2016-06-14,0.2,22.0,0.056,18.0,4.7
2016-06-15,0.2,29.0,0.068,,8.3
2016-06-16,0.2,21.0,0.056,,6.0
2016-06-17,0.2,22.0,0.054,19.0,4.9
2016-06-18,0.2,18.0,0.058,,5.3
2016-06-19,0.2,16.0,0.061,,4.8
2016-06-20,0.2,19.0,0.058,20.0,6.7
2016-06-21,,,,,6.7
2016-06-22,,,,,7.2
2016-06-23,0.4,19.0,0.061,24.0,9.3
2016-06-24,0.3,32.0,0.063,,8.2
2016-06-25,0.2,16.0,0.059,,5.9
2016-06-26,0.2,16.0,0.067,14.0,5.4
2016-06-27,0.3,20.0,0.066,,8.0
2016-06-28,0.3,30.0,0.058,,8.9
2016-06-29,0.3,28.0,0.051,29.0,7.9
2016-06-30,0.2,28.0,0.066,,6.1
2016-07-01,0.2,21.0,.061,,8.8
2016-07-02,0.2,25.0,.063,20.0,9.5
2016-07-03,0.2,16.0,.065,,7.3
2016-07-04,0.2,21.0,.057,,9.2
2016-07-05,0.2,18.0,.057,14.0,5.9
2016-07-06,0.2,20.0,.060,,
2016-07-07,0.2,15.0,.061,,8.3
2016-07-08,0.2,30.0,.059,20.0,6.6
2016-07-09,0.3,12.0,.053,,6.1
2016-07-10,0.1,6.0,.050,,8.5
2016-07-11,0.2,13.0,.053,14.0,4.4
2016-07-12,0.3,20.0,.059,,6.0
2016-07-13,0.3,25.0,.068,,
2016-07-14,0.3,25.0,.069,,6.7
2016-07-15,0.3,29.0,.065,,6.4
2016-07-16,0.3,18.0,.057,,5.8
2016-07-17,0.3,16.0,.061,18.0,4.6
2016-07-18,0.3,27.0,.045,,
2016-07-19,0.2,27.0,.046,,5.9
2016-07-20,0.2,18.0,.051,17.0,
2016-07-21,0.2,19.0,.054,,5.0
2016-07-22,0.2,24.0,.052,,
2016-07-23,0.3,30.0,P 074,28.0,
2016-07-24,0.3,18.0,P .073,,
2016-07-25,0.3,26.0,.060,,
2016-07-26,0.2,24.0,.065,28.0,
2016-07-27,0.4,32.0,.066,,9.0
2016-07-28,0.4,29.0,.068,,9.0
2016-07-29,0.3,34.0,.070,29.0,9.6
2016-07-30,0.3,17.0,.057,,7.6
2016-07-31,0.2,10.0,.062,,15.6
2016-08-01,0.3,26.0,.067,25.0,9.5
2016-08-02,0.3,28.0,P .072,,12.5
2016-08-03,0.3,27.0,P .072,,10.2
2016-08-04,0.4,17.0,P .087,42.0,16.9
2016-08-05,0.3,22.0,.060,,10.0
2016-08-06,0.3,15.0,.060,,8.6
2016-08-07,0.2,9.0,.050,15.0,7.5
2016-08-08,0.2,23.0,.057,,8.9
2016-08-09,0.2,31.0,.056,,7.7
2016-08-10,0.3,26.0,.051,40.0,13.7
2016-08-11,0.3,23.0,.059,,8.2
2016-08-12,0.3,27.0,.058,,6.6
2016-08-13,0.3,21.0,.058,24.0,10.1
2016-08-14,0.4,16.0,.057,,8.2
2016-08-15,0.4,29.0,.052,,9.5
2016-08-16,0.3,21.0,.064,20.0,8.0
2016-08-17,0.4,37.0,.056,,9.9
2016-08-18,0.4,29.0,.061,,10.2
2016-08-19,0.4,32.0,.063,32.0,13.5
2016-08-20,0.3,25.0,.069,,16.2
2016-08-21,0.3,24.0,.064,,13.4
2016-08-22,0.2,25.0,.056,25.0,8.6
2016-08-23,0.3,27.0,.057,,10.5
2016-08-24,0.2,23.0,.056,,9.1
2016-08-25,0.3,30.0,.050,28.0,9.7
2016-08-26,0.3,28.0,.057,,8.5
2016-08-27,0.2,30.0,.054,,7.5
2016-08-28,0.2,20.0,.055,16.0,5.9
2016-08-29,0.3,31.0,.053,,8.2
2016-08-30,0.4,29.0,.050,,9.0
2016-08-31,0.3,27.0,.049,25.0,7.4
2016-09-01,0.2,34.0,0.043,,
2016-09-02,0.2,29.0,0.046,,8.4
2016-09-03,0.0,10.0,0.043,16.0,6.2
2016-09-04,0.0,12.0,0.044,,8.6
2016-09-05,0.1,13.0,0.053,,6.3
2016-09-06,0.2,28.0,0.052,21.0,
2016-09-07,0.3,32.0,0.051,,
2016-09-08,0.3,39.0,0.045,,
2016-09-09,0.3,29.0,0.044,23.0,5.7
2016-09-10,0.3,33.0,0.052,,7.1
2016-09-11,0.4,27.0,0.046,,
2016-09-12,0.1,31.0,0.045,104.0,20.4
2016-09-13,0.2,22.0,0.038,46.0,12.2
2016-09-14,0.2,20.0,0.043,14.0,4.4
2016-09-15,0.2,25.0,0.047,17.0,6.4
2016-09-16,0.3,27.0,0.05,17.0,7.8
2016-09-17,0.3,22.0,0.053,20.0,8.2
2016-09-18,0.3,21.0,0.048,13.0,5.6
2016-09-19,0.3,28.0,0.048,16.0,6.5
2016-09-20,0.4,33.0,0.044,35.0,13.8
2016-09-21,0.4,36.0,0.037,20.0,7.6
2016-09-22,0.1,15.0,0.037,11.0,3.3
2016-09-23,0.1,9.0,0.034,2.0,1.0
2016-09-24,0.3,22.0,0.026,7.0,3.7
2016-09-25,0.3,19.0,0.044,10.0,5.2
2016-09-26,0.4,32.0,0.039,17.0,7.0
2016-09-27,0.4,43.0,0.043,23.0,8.0
2016-09-28,0.4,28.0,0.037,22.0,6.2
2016-09-29,0.2,26.0,0.045,14.0,3.7
2016-09-30,0.3,28.0,0.039,14.0,4.6
2016-10-01,0.5,27.0,0.046,14.0,3.9
2016-10-02,0.2,13.0,0.04,13.0,3.0
2016-10-03,0.3,27.0,0.038,20.0,4.0
2016-10-04,0.3,21.0,0.04,9.0,2.5
2016-10-05,0.3,24.0,0.038,12.0,2.8
2016-10-06,0.4,26.0,0.039,10.0,3.1
2016-10-07,0.4,30.0,0.036,14.0,4.5
2016-10-08,0.5,38.0,0.037,18.0,5.4
2016-10-09,0.5,20.0,0.045,13.0,5.3
2016-10-10,0.4,33.0,0.04,23.0,6.4
2016-10-11,0.3,31.0,0.045,20.0,4.9
2016-10-12,0.5,38.0,0.031,28.0,6.7
2016-10-13,0.5,34.0,0.034,25.0,6.6
2016-10-14,0.5,45.0,0.035,37.0,7.9
2016-10-15,0.4,22.0,0.037,64.0,18.2
2016-10-16,0.2,20.0,0.038,53.0,12.6
2016-10-17,0.4,24.0,0.041,14.0,3.4
2016-10-18,0.4,25.0,0.034,11.0,4.6
2016-10-19,0.5,29.0,0.036,13.0,4.6
2016-10-20,0.6,39.0,0.03,4.0,5.6
2016-10-21,0.6,37.0,0.039,20.0,7.3
2016-10-22,0.6,36.0,0.045,22.0,7.6
2016-10-23,0.5,19.0,0.038,14.0,4.8
2016-10-24,0.5,32.0,0.014,15.0,5.8
2016-10-25,0.5,34.0,0.037,,4.3
2016-10-26,0.6,46.0,0.029,15.0,6.1
2016-10-27,0.7,38.0,0.024,21.0,6.6
2016-10-28,0.4,29.0,0.024,20.0,5.7
2016-10-29,0.4,36.0,0.034,13.0,4.6
2016-10-30,0.4,22.0,0.029,7.0,2.8
2016-10-31,0.3,128.0,0.037,10.0,3.3
2016-11-01,0.4,34.0,0.017,15.0,5.4
2016-11-02,0.6,39.0,0.033,17.0,6.5
2016-11-03,0.5,41.0,0.025,22.0,8.7
2016-11-04,0.7,39.0,0.018,32.0,15.2
2016-11-05,0.7,49.0,0.027,27.0,14.0
2016-11-06,0.3,107.0,0.034,14.0,5.9
2016-11-07,0.4,46.0,0.026,25.0,7.5
2016-11-08,0.6,47.0,0.024,31.0,9.5
2016-11-09,0.6,43.0,0.01,26.0,7.2
2016-11-10,0.5,45.0,0.014,26.0,9.1
2016-11-11,0.6,43.0,0.027,30.0,
2016-11-12,0.7,42.0,0.033,19.0,6.5
2016-11-13,0.5,38.0,0.036,13.0,4.8
2016-11-14,0.5,41.0,0.031,22.0,6.0
2016-11-15,0.6,51.0,0.033,25.0,5.8
2016-11-16,0.5,32.0,0.039,46.0,4.5
2016-11-17,0.2,32.0,0.034,10.0,2.2
2016-11-18,0.6,37.0,0.025,15.0,5.9
2016-11-19,0.6,36.0,0.03,16.0,5.0
2016-11-20,0.7,36.0,0.022,12.0,3.6
2016-11-21,0.3,24.0,0.026,6.0,3.1
2016-11-22,0.2,36.0,0.03,10.0,3.9
2016-11-23,,32.0,0.037,8.0,2.9
2016-11-24,,26.0,0.031,7.0,4.0
2016-11-25,,36.0,0.03,13.0,5.3
2016-11-26,,34.0,0.042,9.0,3.3
2016-11-27,,24.0,0.037,7.0,3.8
2016-11-28,,25.0,0.031,3.0,2.0
2016-11-29,0.4,34.0,0.028,10.0,5.8
2016-11-30,0.5,35.0,0.023,15.0,6.1
2016-12-01,0.5,35.0,0.021,14.0,7.0
2016-12-02,0.5,36.0,0.025,21.0,9.3
2016-12-03,,37.0,0.02,20.0,10.8
2016-12-04,,39.0,0.02,20.0,9.1
2016-12-05,,36.0,0.036,15.0,3.1
2016-12-06,,41.0,0.028,17.0,5.6
2016-12-07,,36.0,0.032,16.0,6.8
2016-12-08,,44.0,0.02,22.0,7.5
2016-12-09,,36.0,0.014,21.0,6.7
2016-12-10,,33.0,0.021,9.0,4.0
2016-12-11,,36.0,0.036,8.0,5.0
2016-12-12,0.4,34.0,0.025,16.0,7.5
2016-12-13,0.9,42.0,0.011,26.0,9.8
2016-12-14,1.3,38.0,0.003,32.0,16.5
2016-12-15,1.4,39.0,0.025,15.0,4.1
2016-12-16,0.3,18.0,0.035,3.0,1.2
2016-12-17,0.4,20.0,0.034,17.0,4.7
2016-12-18,0.5,40.0,0.033,16.0,6.2
2016-12-19,0.6,40.0,0.029,15.0,6.3
2016-12-20,0.7,42.0,0.02,28.0,11.6
2016-12-21,0.7,39.0,0.01,43.0,25.9
2016-12-22,0.6,36.0,0.009,36.0,22.6
2016-12-23,0.7,35.0,0.025,23.0,14.7
2016-12-24,0.5,26.0,0.035,3.0,1.4
2016-12-25,0.4,30.0,0.037,4.0,2.5
2016-12-26,0.7,40.0,0.033,12.0,8.3
2016-12-27,0.9,47.0,0.022,21.0,10.0
2016-12-28,1.0,51.0,0.019,39.0,27.5
2016-12-29,0.7,49.0,0.021,41.0,27.5
2016-12-30,0.8,49.0,0.013,49.0,31.5
2016-12-31,0.8,48.0,0.011,40.0,34.6
2017-01-01,0.5,,0.029,37.0,28.7
2017-01-02,0.4,,0.027,9.0,6.9
2017-01-03,0.7,,0.02,18.0,12.1
2017-01-04,0.7,,0.033,4.0,2.1
2017-01-05,0.3,,0.033,8.0,5.3
2017-01-06,0.6,,0.028,20.0,14.5
2017-01-07,0.5,,0.018,29.0,20.5
2017-01-08,0.8,,0.02,11.0,10.0
2017-01-09,0.5,,0.027,3.0,1.7
2017-01-10,0.3,,0.038,5.0,2.0
2017-01-11,0.3,,0.038,4.0,1.4
2017-01-12,0.7,,0.022,11.0,9.3
2017-01-13,0.6,,0.016,28.0,23.0
2017-01-14,0.6,,0.025,32.0,24.2
2017-01-15,0.3,,0.032,19.0,16.1
2017-01-16,0.3,,0.033,21.0,14.9
2017-01-17,0.4,,0.033,27.0,15.5
2017-01-18,0.7,,0.025,,16.4
2017-01-19,0.7,,0.016,,11.1
2017-01-20,0.6,,0.031,,11.1
2017-01-21,0.5,,0.035,,5.7
2017-01-22,0.5,,0.032,,5.4
2017-01-23,0.3,,0.04,,2.0
2017-01-24,0.5,,0.039,,7.0
2017-01-25,0.3,,0.038,10.0,7.9
2017-01-26,0.4,,0.035,12.0,9.8
2017-01-27,0.5,,0.033,22.0,13.8
2017-01-28,0.5,,0.035,33.0,22.8
2017-01-29,0.6,,0.037,42.0,32.4
2017-01-30,1.0,,0.03,67.0,P 45.5
2017-01-31,1.0,,0.017,88.0,P 60.4
2017-02-01,1.3,59.0,0.01,109.0,P 59.6
2017-02-02,1.0,61.0,0.026,35.0,11.0
2017-02-03,1.0,44.0,0.029,22.0,9.4
2017-02-04,0.6,36.0,0.041,13.0,4.1
2017-02-05,0.6,34.0,0.042,10.0,3.6
2017-02-06,0.4,19.0,0.039,11.0,2.7
2017-02-07,0.3,14.0,0.036,9.0,2.2
2017-02-08,0.7,40.0,0.031,17.0,3.7
2017-02-09,0.4,30.0,0.027,17.0,2.8
2017-02-10,0.3,25.0,0.033,9.0,2.9
2017-02-11,0.5,35.0,0.035,9.0,3.9
2017-02-12,0.6,35.0,0.04,12.0,6.1
2017-02-13,0.6,52.0,0.034,30.0,13.0
2017-02-14,0.8,48.0,0.031,41.0,16.4
2017-02-15,0.7,50.0,0.039,34.0,10.1
2017-02-16,0.7,57.0,0.039,26.0,4.2
