aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
42,99.3,2023-10-09:16,3.3,80.7,10.0,10.0,3.7,2023-10-09T10:00:00,2023-10-09T16:00:00,1696867200
52,114.0,2023-10-09:15,5.0,76.0,11.0,8.25,5.0,2023-10-09T09:00:00,2023-10-09T15:00:00,1696863600
42,111.7,2023-10-09:14,5.0,75.3,45.7,9.0,5.3,2023-10-09T08:00:00,2023-10-09T14:00:00,1696860000
100,109.3,2023-10-09:13,5.0,74.7,153.0,12.0,5.7,2023-10-09T07:00:00,2023-10-09T13:00:00,1696856400
80,107.0,2023-10-09:12,5.0,74.0,115.0,10.0,6.0,2023-10-09T06:00:00,2023-10-09T12:00:00,1696852800
46,110.7,2023-10-09:11,5.3,74.0,8.0,6.0,5.7,2023-10-09T05:00:00,2023-10-09T11:00:00,1696849200
34,114.3,2023-10-09:10,5.7,74.0,6.0,4.5,5.3,2023-10-09T04:00:00,2023-10-09T10:00:00,1696845600
37,118.0,2023-10-09:09,6.0,74.0,11.0,9.0,5.0,2023-10-09T03:00:00,2023-10-09T09:00:00,1696842000
37,119.3,2023-10-09:08,6.7,74.0,11.0,9.0,5.0,2023-10-09T02:00:00,2023-10-09T08:00:00,1696838400
46,120.7,2023-10-09:07,7.3,74.0,11.0,11.0,5.0,2023-10-09T01:00:00,2023-10-09T07:00:00,1696834800
37,122.0,2023-10-09:06,8.0,74.0,11.0,9.0,5.0,2023-10-09T00:00:00,2023-10-09T06:00:00,1696831200
46,116.7,2023-10-09:05,7.3,77.0,13.3,11.0,4.3,2023-10-08T23:00:00,2023-10-09T05:00:00,1696827600
46,111.3,2023-10-09:04,6.7,80.0,13.0,11.0,3.7,2023-10-08T22:00:00,2023-10-09T04:00:00,1696824000
38,106.0,2023-10-09:03,6.0,83.0,18.0,9.0,3.0,2023-10-08T21:00:00,2023-10-09T03:00:00,1696820400
46,97.0,2023-10-09:02,4.3,86.3,16.3,11.0,2.7,2023-10-08T20:00:00,2023-10-09T02:00:00,1696816800
129,88.0,2023-10-09:01,2.7,89.7,14.7,11.0,2.3,2023-10-08T19:00:00,2023-10-09T01:00:00,1696813200
72,79.0,2023-10-09:00,1.0,93.0,13.0,9.75,2.0,2023-10-08T18:00:00,2023-10-09T00:00:00,1696809600
45,75.3,2023-10-08:23,0.7,96.7,12.0,5.0,2.0,2023-10-08T17:00:00,2023-10-08T23:00:00,1696806000
46,71.7,2023-10-08:22,0.3,100.3,9.0,3.0,2.0,2023-10-08T16:00:00,2023-10-08T22:00:00,1696802400
48,68.0,2023-10-08:21,0.0,104.0,6.0,4.5,2.0,2023-10-08T15:00:00,2023-10-08T21:00:00,1696798800
47,70.3,2023-10-08:20,0.3,101.7,10.0,5.0,2.7,2023-10-08T14:00:00,2023-10-08T20:00:00,1696795200
50,72.7,2023-10-08:19,0.7,99.3,20.0,12.0,3.3,2023-10-08T13:00:00,2023-10-08T19:00:00,1696791600
45,75.0,2023-10-08:18,1.0,97.0,6.0,5.0,4.0,2023-10-08T12:00:00,2023-10-08T18:00:00,1696788000
38,93.0,2023-10-08:17,2.3,81.7,7.7,6.0,4.7,2023-10-08T11:00:00,2023-10-08T17:00:00,1696784400
31,111.0,2023-10-08:16,3.7,66.3,9.3,5.0,5.3,2023-10-08T10:00:00,2023-10-08T16:00:00,1696780800
29,129.0,2023-10-08:15,5.0,51.0,11.0,7.0,6.0,2023-10-08T09:00:00,2023-10-08T15:00:00,1696777200
29,128.0,2023-10-08:14,5.7,52.0,10.7,7.0,6.0,2023-10-08T08:00:00,2023-10-08T14:00:00,1696773600
29,127.0,2023-10-08:13,6.3,53.0,10.3,7.0,6.0,2023-10-08T07:00:00,2023-10-08T13:00:00,1696770000
37,126.0,2023-10-08:12,7.0,54.0,10.0,9.0,6.0,2023-10-08T06:00:00,2023-10-08T12:00:00,1696766400
29,128.3,2023-10-08:11,7.3,52.3,9.7,7.0,5.7,2023-10-08T05:00:00,2023-10-08T11:00:00,1696762800
33,130.7,2023-10-08:10,7.7,50.7,9.3,8.0,5.3,2023-10-08T04:00:00,2023-10-08T10:00:00,1696759200
37,133.0,2023-10-08:09,8.0,49.0,9.0,9.0,5.0,2023-10-08T03:00:00,2023-10-08T09:00:00,1696755600
42,135.7,2023-10-08:08,8.7,50.0,9.0,6.75,5.0,2023-10-08T02:00:00,2023-10-08T08:00:00,1696752000
54,138.3,2023-10-08:07,9.3,51.0,9.0,6.75,5.0,2023-10-08T01:00:00,2023-10-08T07:00:00,1696748400
59,141.0,2023-10-08:06,10.0,52.0,9.0,6.75,5.0,2023-10-08T00:00:00,2023-10-08T06:00:00,1696744800
67,136.0,2023-10-08:05,9.7,57.0,8.7,6.5,5.0,2023-10-07T23:00:00,2023-10-08T05:00:00,1696741200
63,131.0,2023-10-08:04,9.3,62.0,8.3,6.25,5.0,2023-10-07T22:00:00,2023-10-08T04:00:00,1696737600
52,126.0,2023-10-08:03,9.0,67.0,8.0,6.0,5.0,2023-10-07T21:00:00,2023-10-08T03:00:00,1696734000
52,111.0,2023-10-08:02,6.3,73.0,19.0,13.0,4.7,2023-10-07T20:00:00,2023-10-08T02:00:00,1696730400
37,96.0,2023-10-08:01,3.7,79.0,12.0,8.0,4.3,2023-10-07T19:00:00,2023-10-08T01:00:00,1696726800
67,81.0,2023-10-08:00,1.0,85.0,14.0,10.5,4.0,2023-10-07T18:00:00,2023-10-08T00:00:00,1696723200
62,78.7,2023-10-07:23,1.0,87.3,12.3,9.25,4.7,2023-10-07T17:00:00,2023-10-07T23:00:00,1696719600
41,76.3,2023-10-07:22,1.0,89.7,10.7,9.0,5.3,2023-10-07T16:00:00,2023-10-07T22:00:00,1696716000
52,74.0,2023-10-07:21,1.0,92.0,9.0,6.75,6.0,2023-10-07T15:00:00,2023-10-07T21:00:00,1696712400
42,74.7,2023-10-07:20,1.0,88.3,28.0,10.0,6.0,2023-10-07T14:00:00,2023-10-07T20:00:00,1696708800
61,75.3,2023-10-07:19,1.0,84.7,21.0,17.0,6.0,2023-10-07T13:00:00,2023-10-07T19:00:00,1696705200
50,76.0,2023-10-07:18,1.0,81.0,5.0,3.75,6.0,2023-10-07T12:00:00,2023-10-07T18:00:00,1696701600
50,80.3,2023-10-07:17,1.7,70.0,4.7,3.5,4.3,2023-10-07T11:00:00,2023-10-07T17:00:00,1696698000
72,84.7,2023-10-07:16,2.3,59.0,4.3,3.25,2.7,2023-10-07T10:00:00,2023-10-07T16:00:00,1696694400
37,89.0,2023-10-07:15,3.0,48.0,4.0,3.0,1.0,2023-10-07T09:00:00,2023-10-07T15:00:00,1696690800
50,85.0,2023-10-07:14,3.0,48.0,3.7,2.75,1.0,2023-10-07T08:00:00,2023-10-07T14:00:00,1696687200
46,81.0,2023-10-07:13,3.0,48.0,3.3,2.5,1.0,2023-10-07T07:00:00,2023-10-07T13:00:00,1696683600
37,77.0,2023-10-07:12,3.0,48.0,3.0,2.25,1.0,2023-10-07T06:00:00,2023-10-07T12:00:00,1696680000
42,79.7,2023-10-07:11,3.3,47.3,3.3,2.5,1.0,2023-10-07T05:00:00,2023-10-07T11:00:00,1696676400
37,82.3,2023-10-07:10,3.7,46.7,3.7,2.75,1.0,2023-10-07T04:00:00,2023-10-07T10:00:00,1696672800
37,85.0,2023-10-07:09,4.0,46.0,4.0,3.0,1.0,2023-10-07T03:00:00,2023-10-07T09:00:00,1696669200
42,89.7,2023-10-07:08,4.7,45.7,4.7,3.5,1.3,2023-10-07T02:00:00,2023-10-07T08:00:00,1696665600
37,94.3,2023-10-07:07,5.3,45.3,5.3,4.0,1.7,2023-10-07T01:00:00,2023-10-07T07:00:00,1696662000
46,99.0,2023-10-07:06,6.0,45.0,6.0,4.5,2.0,2023-10-07T00:00:00,2023-10-07T06:00:00,1696658400
46,101.0,2023-10-07:05,6.3,47.7,7.3,5.5,2.3,2023-10-06T23:00:00,2023-10-07T05:00:00,1696654800
50,103.0,2023-10-07:04,6.7,50.3,8.7,6.5,2.7,2023-10-06T22:00:00,2023-10-07T04:00:00,1696651200
52,105.0,2023-10-07:03,7.0,53.0,10.0,7.5,3.0,2023-10-06T21:00:00,2023-10-07T03:00:00,1696647600
63,96.0,2023-10-07:02,5.0,59.7,9.7,7.25,3.0,2023-10-06T20:00:00,2023-10-07T02:00:00,1696644000
142,87.0,2023-10-07:01,3.0,66.3,9.3,7.0,3.0,2023-10-06T19:00:00,2023-10-07T01:00:00,1696640400
56,78.0,2023-10-07:00,1.0,73.0,9.0,6.75,3.0,2023-10-06T18:00:00,2023-10-07T00:00:00,1696636800
63,76.3,2023-10-06:23,0.7,75.0,8.0,6.0,3.0,2023-10-06T17:00:00,2023-10-06T23:00:00,1696633200
69,74.7,2023-10-06:22,0.3,77.0,17.0,12.75,3.0,2023-10-06T16:00:00,2023-10-06T22:00:00,1696629600
74,73.0,2023-10-06:21,0.0,79.0,6.0,4.5,3.0,2023-10-06T15:00:00,2023-10-06T21:00:00,1696626000
63,73.3,2023-10-06:20,0.0,77.7,6.3,4.75,3.3,2023-10-06T14:00:00,2023-10-06T20:00:00,1696622400
63,73.7,2023-10-06:19,0.0,76.3,29.0,18.0,3.7,2023-10-06T13:00:00,2023-10-06T19:00:00,1696618800
80,74.0,2023-10-06:18,0.0,75.0,7.0,5.25,4.0,2023-10-06T12:00:00,2023-10-06T18:00:00,1696615200
91,83.3,2023-10-06:17,1.3,65.0,7.0,5.25,3.7,2023-10-06T11:00:00,2023-10-06T17:00:00,1696611600
46,92.7,2023-10-06:16,2.7,55.0,7.0,5.25,3.3,2023-10-06T10:00:00,2023-10-06T16:00:00,1696608000
50,102.0,2023-10-06:15,4.0,45.0,7.0,5.25,3.0,2023-10-06T09:00:00,2023-10-06T15:00:00,1696604400
56,100.3,2023-10-06:14,4.7,46.3,7.0,5.25,4.0,2023-10-06T08:00:00,2023-10-06T14:00:00,1696600800
52,98.7,2023-10-06:13,5.3,47.7,7.0,5.25,5.0,2023-10-06T07:00:00,2023-10-06T13:00:00,1696597200
42,97.0,2023-10-06:12,6.0,49.0,7.0,5.25,6.0,2023-10-06T06:00:00,2023-10-06T12:00:00,1696593600
33,100.0,2023-10-06:11,6.3,51.0,11.0,8.0,6.3,2023-10-06T05:00:00,2023-10-06T11:00:00,1696590000
33,103.0,2023-10-06:10,6.7,53.0,7.7,5.75,6.7,2023-10-06T04:00:00,2023-10-06T10:00:00,1696586400
42,106.0,2023-10-06:09,7.0,55.0,8.0,6.0,7.0,2023-10-06T03:00:00,2023-10-06T09:00:00,1696582800
29,108.0,2023-10-06:08,7.7,55.7,8.7,7.0,7.3,2023-10-06T02:00:00,2023-10-06T08:00:00,1696579200
33,110.0,2023-10-06:07,8.3,56.3,9.3,8.0,7.7,2023-10-06T01:00:00,2023-10-06T07:00:00,1696575600
33,112.0,2023-10-06:06,9.0,57.0,10.0,8.0,8.0,2023-10-06T00:00:00,2023-10-06T06:00:00,1696572000
54,110.0,2023-10-06:05,8.3,58.7,10.0,7.5,7.7,2023-10-05T23:00:00,2023-10-06T05:00:00,1696568400
37,108.0,2023-10-06:04,7.7,60.3,10.0,9.0,7.3,2023-10-05T22:00:00,2023-10-06T04:00:00,1696564800
42,106.0,2023-10-06:03,7.0,62.0,10.0,10.0,7.0,2023-10-05T21:00:00,2023-10-06T03:00:00,1696561200
61,97.3,2023-10-06:02,5.0,67.0,11.7,8.75,7.3,2023-10-05T20:00:00,2023-10-06T02:00:00,1696557600
72,88.7,2023-10-06:01,3.0,72.0,13.3,10.0,7.7,2023-10-05T19:00:00,2023-10-06T01:00:00,1696554000
56,80.0,2023-10-06:00,1.0,77.0,15.0,15.0,8.0,2023-10-05T18:00:00,2023-10-06T00:00:00,1696550400
53,74.7,2023-10-05:23,1.0,75.3,19.0,13.33,8.3,2023-10-05T17:00:00,2023-10-05T23:00:00,1696546800
34,69.3,2023-10-05:22,1.0,73.7,23.0,6.0,8.7,2023-10-05T16:00:00,2023-10-05T22:00:00,1696543200
42,64.0,2023-10-05:21,1.0,72.0,27.0,10.0,9.0,2023-10-05T15:00:00,2023-10-05T21:00:00,1696539600
42,64.3,2023-10-05:20,1.0,72.0,29.0,10.0,10.7,2023-10-05T14:00:00,2023-10-05T20:00:00,1696536000
59,64.7,2023-10-05:19,1.0,72.0,23.0,16.0,12.3,2023-10-05T13:00:00,2023-10-05T19:00:00,1696532400
42,65.0,2023-10-05:18,1.0,72.0,5.0,3.75,14.0,2023-10-05T12:00:00,2023-10-05T18:00:00,1696528800
37,76.3,2023-10-05:17,2.3,64.7,6.0,4.5,10.3,2023-10-05T11:00:00,2023-10-05T17:00:00,1696525200
42,87.7,2023-10-05:16,3.7,57.3,7.0,5.25,6.7,2023-10-05T10:00:00,2023-10-05T16:00:00,1696521600
69,99.0,2023-10-05:15,5.0,50.0,8.0,6.0,3.0,2023-10-05T09:00:00,2023-10-05T15:00:00,1696518000
54,97.0,2023-10-05:14,5.7,50.7,7.7,5.75,3.0,2023-10-05T08:00:00,2023-10-05T14:00:00,1696514400
50,95.0,2023-10-05:13,6.3,51.3,7.3,5.5,3.0,2023-10-05T07:00:00,2023-10-05T13:00:00,1696510800
37,93.0,2023-10-05:12,7.0,52.0,7.0,5.25,3.0,2023-10-05T06:00:00,2023-10-05T12:00:00,1696507200
29,95.0,2023-10-05:11,7.3,52.7,7.0,7.0,3.3,2023-10-05T05:00:00,2023-10-05T11:00:00,1696503600
25,97.0,2023-10-05:10,7.7,53.3,7.0,6.0,3.7,2023-10-05T04:00:00,2023-10-05T10:00:00,1696500000
25,99.0,2023-10-05:09,8.0,54.0,7.0,6.0,4.0,2023-10-05T03:00:00,2023-10-05T09:00:00,1696496400
33,100.0,2023-10-05:08,8.0,55.3,7.0,5.25,4.0,2023-10-05T02:00:00,2023-10-05T08:00:00,1696492800
26,101.0,2023-10-05:07,8.0,56.7,7.0,6.0,4.0,2023-10-05T01:00:00,2023-10-05T07:00:00,1696489200
29,102.0,2023-10-05:06,8.0,58.0,7.0,7.0,4.0,2023-10-05T00:00:00,2023-10-05T06:00:00,1696485600
33,99.7,2023-10-05:05,7.3,59.3,7.3,5.5,3.7,2023-10-04T23:00:00,2023-10-05T05:00:00,1696482000
42,97.3,2023-10-05:04,6.7,60.7,18.0,10.0,3.3,2023-10-04T22:00:00,2023-10-05T04:00:00,1696478400
37,95.0,2023-10-05:03,6.0,62.0,8.0,6.0,3.0,2023-10-04T21:00:00,2023-10-05T03:00:00,1696474800
56,88.3,2023-10-05:02,4.3,67.3,8.0,6.0,2.7,2023-10-04T20:00:00,2023-10-05T02:00:00,1696471200
46,81.7,2023-10-05:01,2.7,72.7,8.0,6.0,2.3,2023-10-04T19:00:00,2023-10-05T01:00:00,1696467600
36,75.0,2023-10-05:00,1.0,78.0,8.0,8.0,2.0,2023-10-04T18:00:00,2023-10-05T00:00:00,1696464000
36,73.7,2023-10-04:23,1.0,77.7,14.0,4.0,1.7,2023-10-04T17:00:00,2023-10-04T23:00:00,1696460400
36,72.3,2023-10-04:22,1.0,77.3,15.0,4.0,1.3,2023-10-04T16:00:00,2023-10-04T22:00:00,1696456800
36,71.0,2023-10-04:21,1.0,77.0,6.0,4.5,1.0,2023-10-04T15:00:00,2023-10-04T21:00:00,1696453200
34,70.7,2023-10-04:20,1.0,74.0,12.0,7.0,1.3,2023-10-04T14:00:00,2023-10-04T20:00:00,1696449600
33,70.3,2023-10-04:19,1.0,71.0,16.0,8.0,1.7,2023-10-04T13:00:00,2023-10-04T19:00:00,1696446000
50,70.0,2023-10-04:18,1.0,68.0,6.0,4.5,2.0,2023-10-04T12:00:00,2023-10-04T18:00:00,1696442400
50,77.0,2023-10-04:17,2.0,64.3,8.7,6.5,2.0,2023-10-04T11:00:00,2023-10-04T17:00:00,1696438800
54,84.0,2023-10-04:16,3.0,60.7,11.3,8.5,2.0,2023-10-04T10:00:00,2023-10-04T16:00:00,1696435200
50,91.0,2023-10-04:15,4.0,57.0,14.0,12.0,2.0,2023-10-04T09:00:00,2023-10-04T15:00:00,1696431600
46,90.3,2023-10-04:14,4.3,57.7,13.7,11.0,2.0,2023-10-04T08:00:00,2023-10-04T14:00:00,1696428000
46,89.7,2023-10-04:13,4.7,58.3,13.3,11.0,2.0,2023-10-04T07:00:00,2023-10-04T13:00:00,1696424400
37,89.0,2023-10-04:12,5.0,59.0,13.0,9.0,2.0,2023-10-04T06:00:00,2023-10-04T12:00:00,1696420800
50,89.0,2023-10-04:11,5.0,60.0,13.7,12.0,2.3,2023-10-04T05:00:00,2023-10-04T11:00:00,1696417200
46,89.0,2023-10-04:10,5.0,61.0,14.3,11.0,2.7,2023-10-04T04:00:00,2023-10-04T10:00:00,1696413600
46,89.0,2023-10-04:09,5.0,62.0,15.0,11.0,3.0,2023-10-04T03:00:00,2023-10-04T09:00:00,1696410000
52,90.0,2023-10-04:08,5.0,61.0,15.3,13.0,2.7,2023-10-04T02:00:00,2023-10-04T08:00:00,1696406400
42,91.0,2023-10-04:07,5.0,60.0,15.7,10.0,2.3,2023-10-04T01:00:00,2023-10-04T07:00:00,1696402800
42,92.0,2023-10-04:06,5.0,59.0,16.0,10.0,2.0,2023-10-04T00:00:00,2023-10-04T06:00:00,1696399200
46,91.3,2023-10-04:05,4.7,60.0,15.7,11.0,2.0,2023-10-03T23:00:00,2023-10-04T05:00:00,1696395600
42,90.7,2023-10-04:04,4.3,61.0,15.3,10.0,2.0,2023-10-03T22:00:00,2023-10-04T04:00:00,1696392000
37,90.0,2023-10-04:03,4.0,62.0,15.0,9.0,2.0,2023-10-03T21:00:00,2023-10-04T03:00:00,1696388400
33,85.7,2023-10-04:02,3.0,66.7,15.3,8.0,1.7,2023-10-03T20:00:00,2023-10-04T02:00:00,1696384800
52,81.3,2023-10-04:01,2.0,71.3,15.7,13.0,1.3,2023-10-03T19:00:00,2023-10-04T01:00:00,1696381200
35,77.0,2023-10-04:00,1.0,76.0,16.0,5.0,1.0,2023-10-03T18:00:00,2023-10-04T00:00:00,1696377600
36,76.7,2023-10-03:23,1.0,78.0,12.3,6.0,1.0,2023-10-03T17:00:00,2023-10-03T23:00:00,1696374000
37,76.3,2023-10-03:22,1.0,80.0,8.7,8.0,1.0,2023-10-03T16:00:00,2023-10-03T22:00:00,1696370400
38,76.0,2023-10-03:21,1.0,82.0,5.0,3.75,1.0,2023-10-03T15:00:00,2023-10-03T21:00:00,1696366800
37,77.0,2023-10-03:20,1.0,80.7,12.0,7.0,1.3,2023-10-03T14:00:00,2023-10-03T20:00:00,1696363200
37,78.0,2023-10-03:19,1.0,79.3,5.7,4.25,1.7,2023-10-03T13:00:00,2023-10-03T19:00:00,1696359600
36,79.0,2023-10-03:18,1.0,78.0,6.0,4.5,2.0,2023-10-03T12:00:00,2023-10-03T18:00:00,1696356000
65,81.3,2023-10-03:17,1.7,78.3,8.0,6.0,2.3,2023-10-03T11:00:00,2023-10-03T17:00:00,1696352400
36,83.7,2023-10-03:16,2.3,78.7,10.0,8.0,2.7,2023-10-03T10:00:00,2023-10-03T16:00:00,1696348800
42,86.0,2023-10-03:15,3.0,79.0,12.0,10.0,3.0,2023-10-03T09:00:00,2023-10-03T15:00:00,1696345200
46,85.0,2023-10-03:14,3.0,79.7,13.3,11.0,2.7,2023-10-03T08:00:00,2023-10-03T14:00:00,1696341600
37,84.0,2023-10-03:13,3.0,80.3,14.7,9.0,2.3,2023-10-03T07:00:00,2023-10-03T13:00:00,1696338000
37,83.0,2023-10-03:12,3.0,81.0,16.0,7.0,2.0,2023-10-03T06:00:00,2023-10-03T12:00:00,1696334400
56,84.0,2023-10-03:11,3.0,81.7,8.0,6.0,2.3,2023-10-03T05:00:00,2023-10-03T11:00:00,1696330800
38,85.0,2023-10-03:10,3.0,82.3,10.0,6.0,2.7,2023-10-03T04:00:00,2023-10-03T10:00:00,1696327200
38,86.0,2023-10-03:09,3.0,83.0,6.0,4.5,3.0,2023-10-03T03:00:00,2023-10-03T09:00:00,1696323600
38,87.7,2023-10-03:08,3.3,82.7,6.0,4.5,2.7,2023-10-03T02:00:00,2023-10-03T08:00:00,1696320000
38,89.3,2023-10-03:07,3.7,82.3,8.0,6.0,2.3,2023-10-03T01:00:00,2023-10-03T07:00:00,1696316400
38,91.0,2023-10-03:06,4.0,82.0,8.0,5.0,2.0,2023-10-03T00:00:00,2023-10-03T06:00:00,1696312800
39,90.3,2023-10-03:05,4.0,83.3,6.0,6.0,1.7,2023-10-02T23:00:00,2023-10-03T05:00:00,1696309200
39,89.7,2023-10-03:04,4.0,84.7,14.7,6.0,1.3,2023-10-02T22:00:00,2023-10-03T04:00:00,1696305600
40,89.0,2023-10-03:03,4.0,86.0,18.0,4.0,1.0,2023-10-02T21:00:00,2023-10-03T03:00:00,1696302000
42,84.7,2023-10-03:02,3.0,90.0,15.7,5.0,1.0,2023-10-02T20:00:00,2023-10-03T02:00:00,1696298400
43,80.3,2023-10-03:01,2.0,94.0,13.3,6.0,1.0,2023-10-02T19:00:00,2023-10-03T01:00:00,1696294800
45,76.0,2023-10-03:00,1.0,98.0,11.0,7.0,1.0,2023-10-02T18:00:00,2023-10-03T00:00:00,1696291200
85,73.3,2023-10-02:23,1.0,97.7,5.0,3.75,1.3,2023-10-02T17:00:00,2023-10-02T23:00:00,1696287600
45,70.7,2023-10-02:22,1.0,97.3,11.7,4.0,1.7,2023-10-02T16:00:00,2023-10-02T22:00:00,1696284000
45,68.0,2023-10-02:21,1.0,97.0,12.0,4.0,2.0,2023-10-02T15:00:00,2023-10-02T21:00:00,1696280400
43,67.0,2023-10-02:20,1.0,92.7,10.7,5.0,1.7,2023-10-02T14:00:00,2023-10-02T20:00:00,1696276800
41,66.0,2023-10-02:19,1.0,88.3,3.0,2.25,1.3,2023-10-02T13:00:00,2023-10-02T19:00:00,1696273200
39,65.0,2023-10-02:18,1.0,84.0,8.0,3.0,1.0,2023-10-02T12:00:00,2023-10-02T18:00:00,1696269600
37,64.0,2023-10-02:17,1.0,79.7,7.0,5.0,1.0,2023-10-02T11:00:00,2023-10-02T17:00:00,1696266000
54,63.0,2023-10-02:16,1.0,75.3,6.0,4.5,1.0,2023-10-02T10:00:00,2023-10-02T16:00:00,1696262400
33,62.0,2023-10-02:15,1.0,71.0,5.0,3.75,1.0,2023-10-02T09:00:00,2023-10-02T15:00:00,1696258800
33,62.3,2023-10-02:14,1.0,72.0,5.3,4.0,1.0,2023-10-02T08:00:00,2023-10-02T14:00:00,1696255200
34,62.7,2023-10-02:13,1.0,73.0,5.7,4.25,1.0,2023-10-02T07:00:00,2023-10-02T13:00:00,1696251600
34,63.0,2023-10-02:12,1.0,74.0,6.0,4.0,1.0,2023-10-02T06:00:00,2023-10-02T12:00:00,1696248000
56,65.3,2023-10-02:11,1.7,73.7,6.0,4.5,1.0,2023-10-02T05:00:00,2023-10-02T11:00:00,1696244400
34,67.7,2023-10-02:10,2.3,73.3,6.0,5.0,1.0,2023-10-02T04:00:00,2023-10-02T10:00:00,1696240800
46,70.0,2023-10-02:09,3.0,73.0,6.0,4.5,1.0,2023-10-02T03:00:00,2023-10-02T09:00:00,1696237200
37,73.0,2023-10-02:08,3.7,73.0,6.3,4.75,1.0,2023-10-02T02:00:00,2023-10-02T08:00:00,1696233600
34,76.0,2023-10-02:07,4.3,73.0,6.7,5.0,1.0,2023-10-02T01:00:00,2023-10-02T07:00:00,1696230000
34,79.0,2023-10-02:06,5.0,73.0,7.0,7.0,1.0,2023-10-02T00:00:00,2023-10-02T06:00:00,1696226400
36,78.0,2023-10-02:05,4.7,77.7,7.7,6.0,1.3,2023-10-01T23:00:00,2023-10-02T05:00:00,1696222800
38,77.0,2023-10-02:04,4.3,82.3,8.3,7.0,1.7,2023-10-01T22:00:00,2023-10-02T04:00:00,1696219200
52,76.0,2023-10-02:03,4.0,87.0,9.0,6.75,2.0,2023-10-01T21:00:00,2023-10-02T03:00:00,1696215600
50,71.0,2023-10-02:02,3.0,91.7,10.0,7.5,2.0,2023-10-01T20:00:00,2023-10-02T02:00:00,1696212000
54,66.0,2023-10-02:01,2.0,96.3,11.0,8.25,2.0,2023-10-01T19:00:00,2023-10-02T01:00:00,1696208400
47,61.0,2023-10-02:00,1.0,101.0,12.0,6.0,2.0,2023-10-01T18:00:00,2023-10-02T00:00:00,1696204800
48,63.3,2023-10-01:23,1.0,103.0,10.7,7.0,1.7,2023-10-01T17:00:00,2023-10-01T23:00:00,1696201200
49,65.7,2023-10-01:22,1.0,105.0,17.0,4.0,1.3,2023-10-01T16:00:00,2023-10-01T22:00:00,1696197600
49,68.0,2023-10-01:21,1.0,107.0,8.0,3.0,1.0,2023-10-01T15:00:00,2023-10-01T21:00:00,1696194000
48,67.7,2023-10-01:20,0.7,103.3,17.0,4.0,1.7,2023-10-01T14:00:00,2023-10-01T20:00:00,1696190400
46,67.3,2023-10-01:19,0.3,99.7,10.0,3.0,2.3,2023-10-01T13:00:00,2023-10-01T19:00:00,1696186800
44,67.0,2023-10-01:18,0.0,96.0,4.0,3.0,3.0,2023-10-01T12:00:00,2023-10-01T18:00:00,1696183200
74,66.3,2023-10-01:17,0.3,90.0,4.0,3.0,3.0,2023-10-01T11:00:00,2023-10-01T17:00:00,1696179600
39,65.7,2023-10-01:16,0.7,84.0,4.0,3.0,3.0,2023-10-01T10:00:00,2023-10-01T16:00:00,1696176000
36,65.0,2023-10-01:15,1.0,78.0,4.0,3.0,3.0,2023-10-01T09:00:00,2023-10-01T15:00:00,1696172400
36,62.7,2023-10-01:14,1.0,77.0,4.3,4.0,3.7,2023-10-01T08:00:00,2023-10-01T14:00:00,1696168800
35,60.3,2023-10-01:13,1.0,76.0,4.7,3.0,4.3,2023-10-01T07:00:00,2023-10-01T13:00:00,1696165200
52,58.0,2023-10-01:12,1.0,75.0,5.0,3.75,5.0,2023-10-01T06:00:00,2023-10-01T12:00:00,1696161600
32,62.7,2023-10-01:11,2.3,69.7,6.7,6.0,4.7,2023-10-01T05:00:00,2023-10-01T11:00:00,1696158000
33,67.3,2023-10-01:10,3.7,64.3,8.3,8.0,4.3,2023-10-01T04:00:00,2023-10-01T10:00:00,1696154400
27,72.0,2023-10-01:09,5.0,59.0,10.0,4.0,4.0,2023-10-01T03:00:00,2023-10-01T09:00:00,1696150800
28,73.7,2023-10-01:08,5.3,60.0,21.0,5.0,4.0,2023-10-01T02:00:00,2023-10-01T08:00:00,1696147200
54,75.3,2023-10-01:07,5.7,61.0,14.0,14.0,4.0,2023-10-01T01:00:00,2023-10-01T07:00:00,1696143600
46,77.0,2023-10-01:06,6.0,62.0,43.0,11.0,4.0,2023-10-01T00:00:00,2023-10-01T06:00:00,1696140000
38,81.7,2023-11-12:17,2.0,83.0,11.3,6.67,4.0,2023-11-12T10:00:00,2023-11-12T17:00:00,1699808400
35,87.3,2023-11-12:16,3.0,75.0,13.7,8.33,3.0,2023-11-12T09:00:00,2023-11-12T16:00:00,1699804800
42,93.0,2023-11-12:15,4.0,67.0,16.0,10.0,2.0,2023-11-12T08:00:00,2023-11-12T15:00:00,1699801200
42,89.7,2023-11-12:14,3.7,69.7,16.0,10.0,2.7,2023-11-12T07:00:00,2023-11-12T14:00:00,1699797600
42,86.3,2023-11-12:13,3.3,72.3,16.0,10.0,3.3,2023-11-12T06:00:00,2023-11-12T13:00:00,1699794000
42,83.0,2023-11-12:12,3.0,75.0,16.0,10.0,4.0,2023-11-12T05:00:00,2023-11-12T12:00:00,1699790400
43,87.3,2023-11-12:11,3.7,74.7,16.7,10.33,4.3,2023-11-12T04:00:00,2023-11-12T11:00:00,1699786800
44,91.7,2023-11-12:10,4.3,74.3,17.3,10.67,4.7,2023-11-12T03:00:00,2023-11-12T10:00:00,1699783200
