DATE,Month,Day,NA_Correction,MaxTemp,MinTemp,MeanTemp,RainPrecip,SnowPrecip,Wind,CO,NO2,O3,PM10,PM25,CO_LEVEL,NO2_LEVEL,O3_LEVEL,PM10_LEVEL,PM25_LEVEL,AQI,AQI_LEVEL,Year,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,Fri,Mon,Sat,Sun,Thurs,Tues,Wed,Term,Enrollment,FullTime,Holiday,Exam
2020-09-20,9,Sunday,False,24.5,10.2,17.5,0.0,0.0,7.4,0.5,14.9,0.049,33.0,19.3,Good,Good,Good,Good,Moderate,66,Moderate,2020.0,34.0,34.0,1983.0,58.3235294117647,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-09-21,9,Monday,False,28.5,12.3,20.9,0.0,0.0,8.9,0.4,18.5,0.045,42.0,16.5,Good,Good,Good,Good,Moderate,60,Moderate,2020.0,153.0,106.0,5341.0,50.386792452830186,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-09-22,9,Tuesday,False,27.1,16.8,21.7,0.0,0.0,14.9,0.3,23.7,0.041,37.0,10.7,Good,Good,Good,Good,Good,45,Good,2020.0,66.0,48.0,2459.0,51.22916666666666,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-09-23,9,Wednesday,False,27.5,13.6,20.7,0.0,0.0,6.9,0.4,21.4,0.042,40.0,11.8,Good,Good,Good,Good,Good,49,Good,2020.0,51.0,36.0,1537.0,42.69444444444444,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-09-24,9,Thursday,False,29.9,14.7,22.7,0.0,0.0,15.3,0.4,20.8,0.047,37.0,12.8,Good,Good,Good,Good,Moderate,52,Moderate,2020.0,16.0,15.0,760.0,50.66666666666666,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-09-25,9,Friday,False,28.1,15.9,24.0,0.0,0.0,9.8,0.5,19.3,0.048,40.0,14.4,Good,Good,Good,Good,Moderate,56,Moderate,2020.0,110.0,69.0,3074.0,44.55072463768116,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-09-26,9,Saturday,False,24.5,15.4,20.9,0.0,0.0,13.5,0.5,10.0,0.035,30.0,9.5,Good,Good,Good,Good,Good,40,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-09-27,9,Sunday,False,18.2,9.2,14.2,0.0,0.0,18.3,0.3,8.8,0.041,14.0,3.6,Good,Good,Good,Good,Good,38,Good,2020.0,5.0,4.0,237.0,59.25,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-09-28,9,Monday,False,19.0,5.7,12.4,0.0,0.0,11.3,0.3,15.0,0.033,20.0,4.5,Good,Good,Good,Good,Good,31,Good,2020.0,100.0,73.0,3755.0,51.43835616438356,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-09-29,9,Tuesday,False,23.1,6.6,15.0,0.0,0.0,6.3,0.4,22.6,0.045,34.0,5.6,Good,Good,Good,Good,Good,42,Good,2020.0,61.0,43.0,2343.0,54.48837209302326,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-09-30,9,Wednesday,False,23.9,8.3,16.4,0.0,0.0,6.6,0.4,20.6,0.048,34.0,6.8,Good,Good,Good,Good,Good,44,Good,2020.0,64.0,40.0,1800.0,45.0,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-10-01,10,Thursday,False,24.6,9.6,17.1,0.0,0.0,6.9,0.5,22.7,0.042,37.0,6.7,Good,Good,Good,Good,Good,39,Good,2020.0,23.0,18.0,895.0,49.72222222222222,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-10-02,10,Friday,False,24.4,10.0,17.5,0.0,0.0,8.9,0.5,22.8,0.038,41.0,8.4,Good,Good,Good,Good,Good,38,Good,2020.0,31.0,24.0,1210.0,50.41666666666666,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-03,10,Saturday,False,24.2,10.0,17.3,0.0,0.0,8.4,0.5,18.6,0.046,37.0,12.9,Good,Good,Good,Good,Moderate,53,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-10-04,10,Sunday,False,25.6,10.6,18.5,0.0,0.0,7.9,0.5,15.5,0.052,41.0,25.5,Good,Good,Good,Good,Moderate,79,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-10-05,10,Monday,False,25.8,10.1,18.0,0.0,0.0,9.2,0.5,21.8,0.042,50.0,20.9,Good,Good,Good,Good,Moderate,70,Moderate,2020.0,115.0,71.0,3521.0,49.59154929577465,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-06,10,Tuesday,False,25.1,9.6,17.3,0.0,0.0,5.6,0.5,23.8,0.046,56.0,25.5,Good,Good,Good,Moderate,Moderate,79,Moderate,2020.0,55.0,43.0,2135.0,49.65116279069768,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-10-07,10,Wednesday,False,27.1,9.8,18.5,0.0,0.0,5.7,0.6,37.4,0.043,68.0,24.4,Good,Good,Good,Moderate,Moderate,77,Moderate,2020.0,88.0,68.0,3234.0,47.55882352941177,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-10-08,10,Thursday,False,26.3,12.3,20.0,0.0,0.0,6.9,0.5,18.2,0.045,37.0,14.5,Good,Good,Good,Good,Moderate,56,Moderate,2020.0,31.0,19.0,1145.0,60.26315789473684,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-10-09,10,Friday,False,25.4,14.2,19.7,0.0,0.0,7.2,0.4,23.2,0.04,30.0,6.5,Good,Good,Good,Good,Good,37,Good,2020.0,119.0,96.0,3979.0,41.44791666666666,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-10,10,Saturday,False,25.2,12.7,19.7,0.0,0.0,17.8,0.4,9.9,0.04,36.0,7.3,Good,Good,Good,Good,Good,37,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-10-11,10,Sunday,False,19.5,6.4,12.1,1.8,0.0,16.3,0.3,5.9,0.04,18.0,3.4,Good,Good,Good,Good,Good,37,Good,2020.0,30.0,26.0,1409.0,54.19230769230769,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-10-12,10,Monday,False,20.2,5.4,14.2,0.0,0.0,8.0,0.4,20.9,0.041,15.0,3.1,Good,Good,Good,Good,Good,38,Good,2020.0,133.0,84.0,3816.0,45.42857142857143,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-13,10,Tuesday,False,23.0,8.5,18.0,0.0,0.0,8.7,0.5,23.4,0.035,23.0,4.2,Good,Good,Good,Good,Good,32,Good,2020.0,90.0,64.0,2939.0,45.921875,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-10-14,10,Wednesday,False,21.4,11.4,16.8,0.0,0.0,16.9,0.5,17.9,0.034,22.0,3.4,Good,Good,Good,Good,Good,31,Good,2020.0,91.0,65.0,3145.0,48.38461538461539,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-10-15,10,Thursday,False,13.4,5.7,9.6,0.0,0.0,14.8,0.3,11.5,0.041,18.0,2.7,Good,Good,Good,Good,Good,38,Good,2020.0,24.0,7.0,257.0,36.71428571428572,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-10-16,10,Friday,False,15.9,2.5,10.5,0.0,0.0,6.2,0.4,20.2,0.036,21.0,3.9,Good,Good,Good,Good,Good,33,Good,2020.0,32.0,21.0,718.0,34.19047619047619,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-17,10,Saturday,False,20.0,7.7,15.5,0.0,0.0,7.7,0.4,18.5,0.031,18.0,3.8,Good,Good,Good,Good,Good,29,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-10-18,10,Sunday,False,20.2,11.6,16.6,0.0,0.0,6.1,0.4,13.8,0.04,21.0,8.2,Good,Good,Good,Good,Good,37,Good,2020.0,19.0,17.0,1480.0,87.05882352941177,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-10-19,10,Monday,False,20.5,7.4,15.5,0.0,0.0,7.6,0.5,21.6,0.029,25.0,5.0,Good,Good,Good,Good,Good,27,Good,2020.0,133.0,85.0,4256.0,50.07058823529412,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-20,10,Tuesday,False,20.2,7.5,14.4,0.0,0.0,9.0,0.4,19.5,0.035,30.0,4.9,Good,Good,Good,Good,Good,32,Good,2020.0,49.0,25.0,1323.0,52.92,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-10-21,10,Wednesday,False,21.5,8.1,16.5,0.0,0.0,8.2,0.5,18.5,0.033,23.0,3.7,Good,Good,Good,Good,Good,31,Good,2020.0,71.0,50.0,2385.0,47.7,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-10-22,10,Thursday,False,18.9,3.1,9.2,0.0,0.0,11.9,0.4,13.9,0.041,28.0,3.1,Good,Good,Good,Good,Good,38,Good,2020.0,52.0,36.0,1933.0,53.69444444444444,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-10-23,10,Friday,False,11.6,-1.5,6.0,0.0,0.0,6.2,0.4,23.7,0.032,26.0,4.6,Good,Good,Good,Good,Good,30,Good,2020.0,32.0,26.0,1375.0,52.88461538461539,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-24,10,Saturday,False,17.6,3.5,10.8,0.0,0.0,10.4,0.5,27.4,0.033,33.0,5.9,Good,Good,Good,Good,Good,31,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-10-25,10,Sunday,False,8.0,-5.4,2.3,0.1,1.19,16.3,0.4,5.9,0.03,16.0,3.3,Good,Good,Good,Good,Good,28,Good,2020.0,28.0,27.0,1685.0,62.407407407407405,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-10-26,10,Monday,False,3.5,-8.4,-2.5,0.0,0.0,11.5,0.4,22.0,0.027,18.0,6.2,Good,Good,Good,Good,Good,26,Good,2020.0,116.0,77.0,3599.0,46.74025974025974,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-27,10,Tuesday,True,3.6,-4.0,-0.3,0.0,0.0,6.4,0.5,30.3,0.03673285198555957,31.0,11.4,Good,Good,Good,Good,Good,48,Good,2020.0,47.0,35.0,1695.0,48.42857142857143,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-10-28,10,Wednesday,False,8.7,-2.6,3.0,0.0,0.0,8.9,0.5,30.1,0.029,35.0,13.7,Good,Good,Good,Good,Moderate,54,Moderate,2020.0,83.0,61.0,3174.0,52.03278688524591,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-10-29,10,Thursday,False,13.7,0.7,6.7,0.0,0.0,5.4,0.6,30.6,0.031,38.0,11.5,Good,Good,Good,Good,Good,48,Good,2020.0,6.0,4.0,300.0,75.0,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-10-30,10,Friday,False,16.5,1.8,9.7,0.0,0.0,7.5,0.6,33.7,0.031,26.0,5.3,Good,Good,Good,Good,Good,31,Good,2020.0,16.0,13.0,383.0,29.46153846153846,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-10-31,10,Saturday,False,15.7,5.6,10.1,0.0,0.0,8.0,0.6,25.6,0.029,30.0,6.7,Good,Good,Good,Good,Good,28,Good,2020.0,8.0,8.0,325.0,40.625,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-11-01,11,Sunday,False,18.6,2.9,10.6,0.0,0.0,4.8,0.6,23.2,0.028,23.0,8.6,Good,Good,Good,Good,Good,36,Good,2020.0,17.0,13.0,1047.0,80.53846153846153,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-11-02,11,Monday,False,20.2,5.0,12.2,0.0,0.0,4.8,0.6,32.5,0.023,45.0,7.9,Good,Good,Good,Good,Good,42,Good,2020.0,91.0,77.0,3029.0,39.33766233766234,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-03,11,Tuesday,False,20.9,8.6,14.3,0.0,0.0,7.2,0.5,39.7,0.024,44.0,7.7,Good,Good,Good,Good,Good,41,Good,2020.0,36.0,32.0,1570.0,49.0625,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-11-04,11,Wednesday,False,19.8,7.8,13.3,0.0,0.0,5.0,0.5,31.3,0.028,34.0,8.9,Good,Good,Good,Good,Good,37,Good,2020.0,67.0,45.0,2258.0,50.17777777777778,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-11-05,11,Thursday,False,20.7,6.9,13.3,0.0,0.0,10.5,0.7,45.1,0.027,42.0,6.4,Good,Good,Good,Good,Good,42,Good,2020.0,1.0,1.0,8.0,8.0,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-11-06,11,Friday,False,21.6,10.0,14.8,0.0,0.0,17.3,0.7,29.2,0.036,33.0,4.3,Good,Good,Good,Good,Good,33,Good,2020.0,69.0,61.0,2772.0,45.44262295081968,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-07,11,Saturday,False,17.5,2.9,11.4,4.5,2.17,16.9,0.4,4.1,0.039,26.0,2.2,Good,Good,Good,Good,Good,36,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-11-08,11,Sunday,False,3.3,-2.7,2.0,0.0,3.85,13.7,0.5,12.8,0.038,6.0,4.4,Good,Good,Good,Good,Good,35,Good,2020.0,13.0,12.0,774.0,64.5,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-11-09,11,Monday,False,0.6,-5.8,-1.8,0.0,1.12,13.3,0.5,23.1,0.029,8.0,4.5,Good,Good,Good,Good,Good,27,Good,2020.0,152.0,85.0,3954.0,46.51764705882353,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-10,11,Tuesday,True,-0.3,-7.2,-4.1,0.0,0.0,8.3,0.525609756097561,18.4,0.02888976377952756,9.0,6.554216867469879,Good,Good,Good,Good,Good,27,Good,2020.0,97.0,68.0,3314.0,48.73529411764706,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-11-11,11,Wednesday,True,3.0,-7.8,-3.0,0.0,1.68,8.0,0.525609756097561,25.9,0.036,6.0,2.2,Good,Good,Good,Good,Good,33,Good,2020.0,95.0,75.0,2822.0,37.626666666666665,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-11-12,11,Thursday,True,2.4,-8.0,-2.6,0.0,0.49,8.1,0.525609756097561,29.4,0.033,9.0,3.3,Good,Good,Good,Good,Good,31,Good,2020.0,1.0,1.0,60.0,60.0,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-11-13,11,Friday,True,7.7,-9.8,0.2,1.3,1.61,9.2,0.525609756097561,32.6,0.041,13.0,2.9,Good,Good,Good,Good,Good,38,Good,2020.0,51.0,39.0,1788.0,45.84615384615385,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-14,11,Saturday,True,3.9,-4.9,0.1,0.0,4.06,13.6,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,6.554216867469879,Good,Good,Good,Good,Good,28,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-11-15,11,Sunday,True,10.8,-3.2,3.3,0.0,0.0,8.2,0.525609756097561,30.153149606299213,0.02888976377952756,10.0,5.0,Good,Good,Good,Good,Good,28,Good,2020.0,16.0,16.0,762.0,47.625,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-11-16,11,Monday,True,13.4,0.4,6.3,0.0,0.0,7.6,0.525609756097561,30.153149606299213,0.02888976377952756,28.0,8.0,Good,Good,Good,Good,Good,33,Good,2020.0,68.0,55.0,2498.0,45.41818181818182,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-17,11,Tuesday,True,12.3,0.3,6.2,0.0,0.0,16.9,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,2.9,Good,Good,Good,Good,Good,28,Good,2020.0,144.0,100.0,5418.0,54.18,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-11-18,11,Wednesday,True,15.5,7.7,10.7,0.1,0.0,12.3,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,5.0,Good,Good,Good,Good,Good,28,Good,2020.0,49.0,36.0,1807.0,50.19444444444444,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-11-19,11,Thursday,True,11.6,1.1,6.2,0.0,0.0,6.3,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,5.4,Good,Good,Good,Good,Good,28,Good,2020.0,8.0,3.0,135.0,45.0,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-11-20,11,Friday,True,8.1,-1.8,2.9,0.0,0.0,4.6,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,7.5,Good,Good,Good,Good,Good,31,Good,2020.0,9.0,9.0,462.0,51.333333333333336,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-21,11,Saturday,True,6.9,-3.2,1.6,0.0,0.0,4.9,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,11.3,Good,Good,Good,Good,Good,47,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-11-22,11,Sunday,True,9.6,-8.2,0.3,0.0,0.0,10.5,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,12.7,Good,Good,Good,Good,Moderate,52,Moderate,2020.0,27.0,24.0,1572.0,65.5,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-11-23,11,Monday,True,7.2,-2.1,2.3,0.0,0.21,5.0,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,16.1,Good,Good,Good,Good,Moderate,59,Moderate,2020.0,57.0,41.0,2106.0,51.36585365853659,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-11-24,11,Tuesday,True,2.0,-2.1,0.3,0.0,0.21,7.9,0.525609756097561,30.153149606299213,0.02888976377952756,21.95689655172414,10.1,Good,Good,Good,Good,Good,42,Good,2020.0,118.0,70.0,3393.0,48.47142857142857,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-11-25,11,Wednesday,True,8.5,-5.1,1.1,0.0,0.14,9.0,0.525609756097561,30.153149606299213,0.02888976377952756,24.0,6.554216867469879,Good,Good,Good,Good,Good,28,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,Fall,36324,31909,1,0
2020-11-26,11,Thursday,True,1.7,-5.0,-1.1,0.0,1.54,11.3,0.525609756097561,30.153149606299213,0.02888976377952756,5.0,6.554216867469879,Good,Good,Good,Good,Good,28,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,Fall,36324,31909,1,0
2020-11-27,11,Friday,True,1.3,-8.4,-3.8,0.0,0.0,7.9,0.525609756097561,30.153149606299213,0.02888976377952756,12.0,6.554216867469879,Good,Good,Good,Good,Good,28,Good,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,Fall,36324,31909,1,0
2020-11-28,11,Saturday,True,5.1,-7.6,-1.3,0.0,0.0,5.7,0.1,27.9,0.024,17.0,6.554216867469879,Good,Good,Good,Good,Good,27,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-11-29,11,Sunday,False,6.2,-7.1,-0.9,0.0,0.0,7.6,0.1,26.2,0.022,19.0,12.3,Good,Good,Good,Good,Moderate,51,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-11-30,11,Monday,False,8.5,-7.7,1.3,0.0,0.0,8.3,0.1,32.6,0.029,22.0,9.3,Good,Good,Good,Good,Good,39,Good,2020.0,5.0,1.0,60.0,60.0,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-12-01,12,Tuesday,False,3.4,-5.9,-0.8,0.0,0.0,10.5,0.0,33.1,0.031,22.0,4.8,Good,Good,Good,Good,Good,31,Good,2020.0,4.0,1.0,25.0,25.0,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-12-02,12,Wednesday,False,2.7,-8.2,-3.9,0.0,0.0,10.7,0.0,29.9,0.029,21.0,6.8,Good,Good,Good,Good,Good,28,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-12-03,12,Thursday,False,2.8,-11.2,-3.7,0.0,0.0,7.9,0.1,37.8,0.023,23.0,7.7,Good,Good,Good,Good,Good,35,Good,2020.0,15.0,12.0,792.0,66.0,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-12-04,12,Friday,True,4.1,-7.3,-1.2,0.0,0.0,4.4,0.2,43.1,0.017,24.985185185185184,12.8,Good,Good,Good,Good,Moderate,52,Moderate,2020.0,4.0,3.0,160.0,53.333333333333336,1,0,0,0,0,0,0,Fall,36324,31909,0,0
2020-12-05,12,Saturday,False,7.8,-7.4,0.3,0.0,0.0,3.3,0.2,37.9,0.017,38.0,18.4,Good,Good,Good,Good,Moderate,64,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,0
2020-12-06,12,Sunday,False,9.4,-2.8,2.6,0.0,0.0,3.8,0.2,41.8,0.017,31.0,17.4,Good,Good,Good,Good,Moderate,62,Moderate,2020.0,13.0,13.0,869.0,66.84615384615384,0,0,0,1,0,0,0,Fall,36324,31909,0,0
2020-12-07,12,Monday,False,6.9,-4.9,0.9,0.0,0.0,4.2,0.2,45.3,0.012,51.0,24.0,Good,Good,Good,Good,Moderate,76,Moderate,2020.0,2.0,1.0,75.0,75.0,0,1,0,0,0,0,0,Fall,36324,31909,0,0
2020-12-08,12,Tuesday,False,7.7,-5.3,1.1,0.0,0.0,4.7,0.4,64.7,0.012,54.0,20.4,Good,Moderate,Good,Good,Moderate,68,Moderate,2020.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,Fall,36324,31909,0,0
2020-12-09,12,Wednesday,False,10.5,-3.2,3.1,0.0,0.0,3.7,0.4,48.8,0.014,65.0,27.4,Good,Good,Good,Moderate,Moderate,83,Moderate,2020.0,3.0,1.0,60.0,60.0,0,0,0,0,0,0,1,Fall,36324,31909,0,0
2020-12-10,12,Thursday,False,5.0,-2.6,1.7,0.0,0.0,4.8,0.4,42.7,0.008,60.0,26.4,Good,Good,Good,Moderate,Moderate,81,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,Fall,36324,31909,0,0
2020-12-11,12,Friday,False,0.8,-4.9,-1.4,0.0,0.49,6.5,0.3,37.0,0.01,45.0,22.6,Good,Good,Good,Good,Moderate,73,Moderate,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,Fall,36324,31909,0,1
2020-12-12,12,Saturday,False,-1.3,-9.8,-3.4,0.0,2.94,14.3,0.2,32.8,0.033,29.0,10.3,Good,Good,Good,Good,Good,43,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,0,1
2020-12-13,12,Sunday,False,2.9,-15.2,-6.1,0.0,0.07,7.6,0.0,30.2,0.031,13.0,5.8,Good,Good,Good,Good,Good,29,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,36324,31909,0,1
2020-12-14,12,Monday,False,-0.9,-4.7,-2.4,0.1,1.4,8.0,0.1,28.9,0.026,10.0,6.2,Good,Good,Good,Good,Good,26,Good,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Fall,36324,31909,0,1
2020-12-15,12,Tuesday,False,-1.3,-6.5,-3.9,0.0,0.63,6.5,0.0,18.1,0.028,10.0,6.4,Good,Good,Good,Good,Good,27,Good,2020.0,5.0,4.0,265.0,66.25,0,0,0,0,0,1,0,Fall,36324,31909,0,1
2020-12-16,12,Wednesday,False,2.8,-5.7,-2.5,0.0,0.0,7.9,0.3,35.0,0.021,23.0,7.9,Good,Good,Good,Good,Good,33,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,Fall,36324,31909,0,1
2020-12-17,12,Thursday,False,2.5,-4.6,-0.3,0.0,8.19,9.5,0.3,35.4,0.023,12.0,5.6,Good,Good,Good,Good,Good,33,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,Fall,36324,31909,0,1
2020-12-18,12,Friday,False,1.0,-2.9,-0.8,0.0,0.77,7.0,0.2,23.5,0.023,10.0,7.5,Good,Good,Good,Good,Good,31,Good,2020.0,1.0,1.0,60.0,60.0,1,0,0,0,0,0,0,Fall,36324,31909,1,0
2020-12-19,12,Saturday,False,1.9,-9.0,-3.8,0.0,0.0,7.4,0.2,32.5,0.027,16.0,8.9,Good,Good,Good,Good,Good,37,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,1,0
2020-12-20,12,Sunday,False,6.5,-8.0,-0.8,0.0,0.07,6.5,0.3,36.6,0.019,25.0,13.5,Good,Good,Good,Good,Moderate,54,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,36324,31909,1,0
2020-12-21,12,Monday,False,8.8,-1.1,3.0,0.0,0.0,7.2,0.4,43.9,0.017,43.0,15.6,Good,Good,Good,Good,Moderate,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Fall,36324,31909,1,0
2020-12-22,12,Tuesday,False,5.5,-8.6,-1.0,1.2,2.38,16.1,0.4,35.4,0.035,31.0,2.6,Good,Good,Good,Good,Good,33,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,Fall,36324,31909,1,0
2020-12-23,12,Wednesday,False,-3.0,-11.4,-7.0,0.0,0.84,10.0,0.1,30.5,0.03,20.0,3.1,Good,Good,Good,Good,Good,28,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,Fall,36324,31909,1,0
2020-12-24,12,Thursday,False,0.0,-13.4,-7.8,0.0,0.0,5.9,0.3,31.5,0.023,17.0,8.4,Good,Good,Good,Good,Good,35,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,Fall,36324,31909,1,0
2020-12-25,12,Friday,False,4.1,-9.8,-3.9,0.0,0.0,5.8,0.3,33.2,0.021,20.0,12.2,Good,Good,Good,Good,Moderate,51,Moderate,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,Fall,36324,31909,1,0
2020-12-26,12,Saturday,False,5.9,-5.7,-0.1,0.0,2.38,6.5,0.3,33.1,0.018,20.0,10.2,Good,Good,Good,Good,Good,42,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,36324,31909,1,0
2020-12-27,12,Sunday,False,2.0,-8.7,-2.2,0.0,0.42,8.1,0.3,31.9,0.027,13.0,8.2,Good,Good,Good,Good,Good,34,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,36324,31909,1,0
2020-12-28,12,Monday,False,1.1,-9.6,-3.2,0.0,1.89,12.0,0.2,41.6,0.019,15.0,7.8,Good,Good,Good,Good,Good,39,Good,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Fall,36324,31909,1,0
2020-12-29,12,Tuesday,False,-2.4,-10.5,-6.0,0.0,0.49,6.9,0.2,32.7,0.025,18.0,11.7,Good,Good,Good,Good,Good,49,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,Fall,36324,31909,1,0
